rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
90,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Byrd,Stacy",0,,21,17.333333333333332,4.38,3.52,0.1,0.29,0.24,0.8571428571428571,-2.566368264960053,-0.7977389802194527,-0.007611950638454564,-1.2502494333626732,-1.1006835748615134,-0.034691276583550146,-0.5966251125027168
91,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Depriest,Chase",0,G,25,18.64,4.8,2.88,0.32,0.36,0.2,0.96,-2.622000262975031,-0.7004357368341656,-0.40652229134355683,-1.03478183604277,-0.9458754831624635,-0.18123760383368662,-0.43917580420225527
92,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"James Jr.,TJ",0,G,25,16.52,5.16,1.52,0.72,0.32,0.16,0.8,-2.695909477158272,-0.6170329567896337,-1.254206765341899,-0.6430225681884004,-1.0343372498476349,-0.3277839310838232,-0.6840969504474174
93,odac,Old Dominion Athletic Conference (ODAC),2025-26,Lynchburg,"Ross,Deondre",0,G,19,10.578947368421051,3.84,1.42,0.89,0.47,0.26,0.6842105263157895,-2.743767125792779,-0.9228431502862504,-1.316536506077071,-0.4765248793502932,-0.7026056247782422,0.038581887041518194,-0.861342516809048
94,odac,Old Dominion Athletic Conference (ODAC),2025-26,Averett University,"Chambers,Jalen",0,G,21,10.952380952380953,5.57,1.38,0.62,0.52,0.24,1.1904761904761905,-2.746056132764232,-0.5220464572944723,-1.34146840237114,-0.7409623851519928,-0.5920284164217777,-0.034691276583550146,-0.08637272449196204
95,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Daily,Samuel",0,G,11,17.727272727272727,3.73,1.64,1.09,0.45,0.55,1.2727272727272727,-2.773217932861772,-0.9483273330776353,-1.1794110764596923,-0.28064524542310826,-0.7468365081208278,1.1010427596050083,0.0395337089132891
96,odac,Old Dominion Athletic Conference (ODAC),2025-26,Averett University,"Crumbie,Blair",0,F,15,12.933333333333334,4.47,1.53,0.53,0.6,0.0,0.5333333333333333,-2.7984319514810494,-0.7768882852083198,-1.2479737912683815,-0.8291082204192259,-0.415104883051435,-0.9139692400843694,-1.0922988608560211
97,odac,Old Dominion Athletic Conference (ODAC),2025-26,Washington and Lee,"Buttemere,Daniel",0,G,25,13.36,4.4,1.88,0.88,0.64,0.08,1.0,-2.8189114135601616,-0.7931054924392008,-1.029819698695279,-0.48631886104665245,-0.32664311636626353,-0.6208765855840962,-0.3779455176409647
98,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Jenkins,Javon",0,G,20,15.4,4.2,1.4,1.55,0.8,0.15,1.4,-2.8463620792522395,-0.8394403702417186,-1.3290024542241057,0.16987791260941687,0.027203950374422182,-0.36442051289635735,0.23435734797194077
99,odac,Old Dominion Athletic Conference (ODAC),2025-26,Guilford College,"BACON, Christian",0,0,25,19.88,2.0,2.16,1.8,1.0,0.08,1.08,-2.877940276148907,-1.349124026069413,-0.8552964246367967,0.414727455018398,0.46951278380027917,-0.6208765855840962,-0.25548494451838344
100,odac,Old Dominion Athletic Conference (ODAC),2025-26,Washington and Lee,"Ransom,Jackson",0,G,17,18.176470588235293,2.65,2.18,0.29,0.65,0.12,0.2352941176470588,-2.882576672927779,-1.198535673211231,-0.8428304764897622,-1.0641637811318478,-0.30452767469497066,-0.47433025833395975,-1.548524525430343
101,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Lee,Isaiah",0,G,16,17.875,5.63,1.63,1.19,0.25,0.13,1.375,-2.9444268673333047,-0.5081459939537171,-1.1856440505332095,-0.18270542845951598,-1.1891453415466848,-0.4376936765214256,0.1960884188711343
102,odac,Old Dominion Athletic Conference (ODAC),2025-26,Roanoke College,"Rosenthal,Zach",0,G,27,10.333333333333334,4.3,1.3,0.48,0.41,0.04,0.3703703703703703,-2.9490892160964437,-0.8162729313404598,-1.3913321949592778,-0.8780781289010222,-0.8352982748059993,-0.7674229128342328,-1.3417555838835014
103,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Sanusi,Seth",0,F,20,12.2,2.7,2.5,0.3,0.45,0.25,0.55,-3.0813420897036274,-1.1869519537606013,-0.6433753061372112,-1.0543697994354886,-0.7468365081208278,0.001945305228984027,-1.0667862414554834
104,odac,Old Dominion Athletic Conference (ODAC),2025-26,Hampden-Sydney College,"White,Tyree",0,G,27,14.148148148148149,3.89,2.59,1.19,0.52,0.04,1.3333333333333333,-3.1470788001496297,-0.911259430835621,-0.5872785394755563,-0.18270542845951598,-0.5920284164217777,-0.7674229128342328,0.13230687036978986
105,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Lemon,Jaylen",0,F,13,11.846153846153848,3.92,2.15,0.23,0.38,0.08,0.6923076923076923,-3.279840762479828,-0.9043091991652433,-0.861529398710314,-1.1229276713100034,-0.9016445998198778,-0.6208765855840962,-0.8489477219585844
106,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Owens,Bradley",0,G,18,12.38888888888889,3.94,1.28,0.17,0.11,0.0,0.1666666666666666,-3.492698408366409,-0.8996757113849916,-1.403798143106312,-1.181691561488159,-1.4987615249447848,-0.9139692400843694,-1.6535764876678516
107,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Jackson,Lincoln",0,F,18,10.77777777777778,4.11,2.11,0.11,0.11,0.06,0.6111111111111112,-3.5272875139960225,-0.8602910652528515,-0.8864612950043829,-1.240455451666314,-1.4987615249447848,-0.6941497492091646,-0.9732399703201784
108,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Suber,Chris",0,G,21,16.047619047619047,2.24,1.1,1.9,0.86,0.0,1.1428571428571428,-3.538995010143851,-1.293522172706392,-1.5159916764296222,0.5126672719819902,0.15989660040217918,-0.9139692400843694,-0.15926592277921278
109,odac,Old Dominion Athletic Conference (ODAC),2025-26,Virginia Wesleyan,"Seargeant,Khai",0,G,27,10.25925925925926,3.63,0.89,0.7,0.33,0.07,0.6296296296296297,-3.638589203887942,-0.971494771978894,-1.6468841319734837,-0.6626105315811189,-1.0122218081763419,-0.6575131673966305,-0.944892615430692
110,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Ford,Andrew",0,G,18,12.055555555555555,3.89,1.44,0.33,0.28,0.0,0.6111111111111112,-3.6926519023172006,-0.911259430835621,-1.3040705579300367,-1.0249878543464108,-1.1227990165328061,-0.9139692400843694,-0.9732399703201784
111,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Hayes,Chris",0,F,24,11.291666666666666,2.88,1.79,0.17,0.17,0.08,0.5416666666666666,-4.007665435594196,-1.1452505637383354,-1.085916465356934,-1.181691561488159,-1.3660688749170276,-0.6208765855840962,-1.0795425511557524
112,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Barone,Ayden",0,F,16,11.5,2.38,2.06,0.19,0.19,0.13,0.5625,-4.019630763440315,-1.2610877582446296,-0.9176261653719688,-1.1621035980954404,-1.321837991574442,-0.4376936765214256,-1.0476517769050802
113,odac,Old Dominion Athletic Conference (ODAC),2025-26,Averett University,"Ramazani,Isaiah",0,G,21,13.095238095238097,2.48,1.71,0.9,0.33,0.0,1.0,-4.258337557623629,-1.2379203193433708,-1.1357802579450718,-0.46673089765393394,-1.0122218081763419,-0.9139692400843694,-0.3779455176409647
