season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,is_goalie,game,goalie_stats,composite_score,global_rank,rating
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Junfei (Tammy) Zhu,Junfei (Tammy),Zhu,0,24,Junfei (Tammy) Zhu,"ZHU,JUNFEI (TAMMY)",ZHUJUNFEI(TAMMY)AMHERST,19,0,17,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,1,0,1,1.000,0,3,3,0,2,,,,,,,,,,,,,,,,,,0,14,2,1,1,0.07,0,0,False,,,-1.999927758895252,161,65
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Pistorino, Jess",Jess,Pistorino,0,163,"Pistorino, Jess","Pistorino,Jess",PistorinoJessCON,24,1,9,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,1,0,1,1.000,0,8,2,6,12,,,,,,,,,,,,,,,,,,0,51,2,1,1,0.02,0,0,False,,,-1.999927758895252,162,65
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Abby Tattersall,Abby,Tattersall,0,151,Abby Tattersall,"TATTERSALL,ABBY",TATTERSALLABBYCOLBY,16,0,4,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,14,3,11,4,,,,,,,,,,,,,,,,,,0,9,2,2,0,0.00,0,0,False,,,-2.0991831055221963,163,64
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Williams,"Johnson, Grace",Grace,Johnson,0,789,"Johnson, Grace","Johnson,Grace",JohnsonGraceWIL,28,4,14,,Williams,WIL,1131-5801,0,,0,0,0,0,0,0,0,0,0,10,20:00,0,0,0,0,0,0,10,0,0,0,NaN,0,12,7,5,34,,,,,,,,,,,,,,,,,,0,32,2,2,0,0.00,0,0,False,,,-2.0991831055221963,164,64
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Kent, Elizabeth",Elizabeth,Kent,0,69,"Kent, Elizabeth","Kent,Elizabeth",KentElizabethBOW,18,0,10,,Bowdoin,BOW,1121-4536,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,6,6,0,3,,,,,,,,,,,,,,,,,,0,3,2,2,0,0.00,0,0,False,,,-2.0991831055221963,165,64
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Siena Harris,Siena,Harris,0,24,Siena Harris,"HARRIS,SIENA",HARRISSIENAAMHERST,28,0,14,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,1,1,.000,0,4,2,2,4,,,,,,,,,,,,,,,,,,0,17,2,2,0,0.00,0,0,False,,,-2.0991831055221963,166,64
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,"Simon, Meg",Meg,Simon,0,420,"Simon, Meg","Simon,Meg",SimonMegMID,15,0,28,,Middlebury,MID,1126-5629,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,2,1,1,2,,,,,,,,,,,,,,,,,,0,4,2,2,0,0.00,0,0,False,,,-2.0991831055221963,167,64
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,"Weiner, Sasha",Sasha,Weiner,0,420,"Weiner, Sasha","Weiner,Sasha",WeinerSashaMID,16,0,44,,Middlebury,MID,1126-6554,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,7,3,4,4,,,,,,,,,,,,,,,,,,0,10,2,2,0,0.00,0,0,False,,,-2.0991831055221963,168,63
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Williams,"Pye, Erin",Erin,Pye,0,789,"Pye, Erin","Pye,Erin",PyeErinWIL,24,24,1,,Williams,WIL,1131-5044,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,24,1455:53,29,802,767104101041051580151515,5,1,1,1,3,0,0,.965,24,0,0,1.20,0,0,0,0,0,0.00,0,0,True,,,-2.362622077869114,169,63
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Ally Martiniello,Ally,Martiniello,g,151,Ally Martiniello,"MARTINIELLO,ALLY",MARTINIELLOALLYCOLBY,21,20,33,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,21,1233:24,24,440,0141510,2,1,1,1,4,0,0,.948,20,0,0,1.17,0,0,0,0,0,0.00,0,0,True,,,-2.3892999173092186,170,63
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Ji, Molly",Molly,Ji,0,267,"Ji, Molly","Ji,Molly",JiMollyHAM,7,3,8,,Hamilton,HAM,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,1,1,.000,0,1,3,-2,0,,,,,,,,,,,,,,,,,,0,12,1,0,1,0.08,0,0,False,,,-2.439653483014564,171,63
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Lial, Parker",Parker,Lial,0,267,"Lial, Parker","Lial,Parker",LialParkerHAM,11,0,9,,Hamilton,HAM,0,0,,0,0,0,1,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,1,1,0,1,,,,,,,,,,,,,,,,,,0,9,1,0,1,0.11,0,0,False,,,-2.439653483014564,172,62
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,Sydney Frank,Sydney,Frank,0,163,Sydney Frank,"FRANK,SYDNEY",FRANKSYDNEYCON,2,-2,8,,Conn. College,CON,1125-2436,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,10,2,12,.833,-66,2,3,-1,0,,,,,,,,,,,,,,,,,,0,2,1,0,1,0.50,0,0,False,,,-2.439653483014564,173,62
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Williams,"Bentley, Eva",Eva,Bentley,0,789,"Bentley, Eva","Bentley,Eva",BentleyEvaWIL,4,4,33,,Williams,WIL,1131-5510,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,5,244:31,5,72,"0,0,0,0,000000106732930000000000553000000559000000",0,1,0,1,2,0,0,.935,4,0,0,1.23,0,0,0,0,0,0.00,0,0,True,,,-2.471904009958045,174,62
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,"Will, Sophia",Sophia,Will,0,420,"Will, Sophia","Will,Sophia",WillSophiaMID,23,23,1,,Middlebury,MID,1126-5624,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,23,1454:41,33,581,"7,6,10444267653944264110000314741295219521430000774114613911311101300015818194777431291214830710111078412791495159",2,1,1,1,1,0,0,.946,23,1,0,1.36,0,0,0,0,0,0.00,0,0,True,,,-2.537579734422973,175,62
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Barcza, Katelyn",Katelyn,Barcza,0,163,"Barcza, Katelyn","Barcza,Katelyn",BarczaKatelynCON,9,0,24,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,1,0,1,1.000,100,3,3,0,3,,,,,,,,,,,,,,,,,,0,2,1,1,0,0.00,0,0,False,,,-2.5389088296415085,176,62
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Berman, Taylor",Taylor,Berman,0,713,"Berman, Taylor","Berman,Taylor",BermanTaylorTRI,25,3,5,,Trinity,TRI,1127-5690,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,1,1,.000,0,5,8,-3,23,,,,,,,,,,,,,,,,,,0,12,1,1,0,0.00,0,0,False,,,-2.5389088296415085,177,61
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Brush, Channing",Channing,Brush,0,69,"Brush, Channing","Brush,Channing",BrushChanningBOW,24,10,20,,Bowdoin,BOW,1121-4774,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,1,1,.000,0,9,10,-1,9,,,,,,,,,,,,,,,,,,0,15,1,1,0,0.00,0,0,False,,,-2.5389088296415085,178,61
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Calo, Ellie",Ellie,Calo,0,713,"Calo, Ellie","Calo,Ellie",CaloEllieTRI,22,0,15,,Trinity,TRI,1127-5691,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,5,5,0,2,,,,,,,,,,,,,,,,,,0,2,1,1,0,0.00,0,0,False,,,-2.5389088296415085,179,61
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Clara Cumming,Clara,Cumming,0,24,Clara Cumming,"CUMMING,CLARA",CUMMINGCLARAAMHERST,29,2,19,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,17,20,37,.459,1.18,6,1,5,13,,,,,,,,,,,,,,,,,,0,44,1,1,0,0.00,0,0,False,,,-2.5389088296415085,180,61
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Goldberg, Sasha",Sasha,Goldberg,0,163,"Goldberg, Sasha","Goldberg,Sasha",GoldbergSashaCON,9,0,26,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,9,12,21,.429,1.33,3,2,1,3,,,,,,,,,,,,,,,,,,0,5,1,1,0,0.00,0,0,False,,,-2.5389088296415085,181,61
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Gosnell, Ava",Ava,Gosnell,0,713,"Gosnell, Ava","Gosnell,Ava",GosnellAvaTRI,9,5,2,,Trinity,TRI,1127-4758,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,1,11,-10,7,,,,,,,,,,,,,,,,,,0,5,1,1,0,0.00,0,0,False,,,-2.5389088296415085,182,60
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,"Hannah, Emma",Emma,Hannah,0,420,"Hannah, Emma","Hannah,Emma",HannahEmmaMID,18,0,22,,Middlebury,MID,1126-6041,0,,0,0,0,0,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,0,0,0,NaN,0,7,6,1,13,,,,,,,,,,,,,,,,,,0,15,1,1,0,0.00,0,0,False,,,-2.5389088296415085,183,60
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Keirstyn Camiolo,Keirstyn,Camiolo,0,151,Keirstyn Camiolo,"CAMIOLO,KEIRSTYN",CAMIOLOKEIRSTYNCOLBY,8,0,2,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,2,3,-1,0,,,,,,,,,,,,,,,,,,0,6,1,1,0,0.00,0,0,False,,,-2.5389088296415085,184,60
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Merkel, Annabelle",Annabelle,Merkel,0,713,"Merkel, Annabelle","Merkel,Annabelle",MerkelAnnabelleTRI,20,9,4,,Trinity,TRI,1127-4759,0,,0,0,0,0,0,0,0,0,0,9,18:00,0,0,0,0,0,0,9,0,0,0,NaN,0,4,17,-13,18,,,,,,,,,,,,,,,,,,0,13,1,1,0,0.00,0,0,False,,,-2.5389088296415085,185,60
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Sheridan, Evie",Evie,Sheridan,0,267,"Sheridan, Evie","Sheridan,Evie",SheridanEvieHAM,9,8,35,,Hamilton,HAM,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,9,450:03,12,173,"9,13,9,0000006000000000000055300000037160000005681011700000000000572117124000000020000000",0,1,1,1,2,0,0,.935,8,0,0,1.60,0,0,0,0,0,0.00,0,0,True,,,-2.749392900067418,186,60
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Brown, Teagan",Teagan,Brown,0,267,"Brown, Teagan","Brown,Teagan",BrownTeaganHAM,17,16,30,,Hamilton,HAM,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,17,1007:38,28,474,"0,0,0,011111020078721291748611100003980000001113128124000129114934717305107000891686122016111212716113117",3,1,1,1,2,0,0,.944,16,0,0,1.67,0,0,0,0,0,0.00,0,0,True,,,-2.7758559483289567,187,59
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Wexler, Jillian",Jillian,Wexler,0,163,"Wexler, Jillian","Wexler,Jillian",WexlerJillianCON,6,5,30,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,6,321:39,9,116,840840,0,1,1,0,0,0,0,.928,5,0,0,1.68,0,0,0,0,0,0.00,0,0,True,,,-2.8296398256034414,188,59
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Erdman, Alex",Alex,Erdman,0,163,"Erdman, Alex","Erdman,Alex",ErdmanAlexCON,5,2,29,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,0,1,1.000,0,0,0,0,0,4,137:24,4,65,0000,0,0,1,1,1,0,0,.942,2,0,0,1.75,0,0,0,0,0,0.00,0,0,True,,,-2.841639068383168,189,59
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Folden, Ericah",Ericah,Folden,0,69,"Folden, Ericah","Folden,Ericah",FoldenEricahBOW,2,2,1,,Bowdoin,BOW,1121-4769,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,2,116:16,3,24,"0,0,0000834000000450000000000",0,1,1,0,0,0,0,.889,2,0,0,1.55,0,0,0,0,0,0.00,0,0,True,,,-2.844961411836663,190,59
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Matusovich, Abby",Abby,Matusovich,0,69,"Matusovich, Abby","Matusovich,Abby",MatusovichAbbyBOW,10,10,31,,Bowdoin,BOW,1121-4171,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,10,592:08,18,214,"0,0,01410711126470000643000662256121350009167311201528",1,1,1,0,1,0,0,.922,10,0,0,1.82,0,0,0,0,0,0.00,0,0,True,,,-2.9519921884392173,191,59
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Albright, Sage",Sage,Albright,0,69,"Albright, Sage","Albright,Sage",AlbrightSageBOW,17,0,17,,Bowdoin,BOW,1121-4772,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,2,2,0,0,,,,,,,,,,,,,,,,,,0,3,0,0,0,0.00,0,0,False,,,-2.9786345537608208,192,58
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Barrett, Daphne",Daphne,Barrett,0,69,"Barrett, Daphne","Barrett,Daphne",BarrettDaphneBOW,5,0,23,,Bowdoin,BOW,1121-4534,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,1,-1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,193,58
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Berglin, Marlie",Marlie,Berglin,0,713,"Berglin, Marlie","Berglin,Marlie",BerglinMarlieTRI,24,0,18,,Trinity,TRI,1127-5689,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,3,1,4,.750,0.33,1,4,-3,2,,,,,,,,,,,,,,,,,,0,3,0,0,0,0.00,0,0,False,,,-2.9786345537608208,194,58
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,"Bown, Zoe",Zoe,Bown,0,420,"Bown, Zoe","Bown,Zoe",BownZoeMID,0,0,25,,Middlebury,MID,1126-6035,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,195,58
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"Campbell, Mairead",Mairead,Campbell,0,764,"Campbell, Mairead","Campbell,Mairead",CampbellMaireadWES,25,0,3,,Wesleyan,WES,1130-7204,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,3,2,5,.600,0.67,1,2,-1,1,,,,,,,,,,,,,,,,,,0,2,0,0,0,0.00,0,0,False,,,-2.9786345537608208,196,58
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Careri, Victoria",Victoria,Careri,0,267,"Careri, Victoria","Careri,Victoria",CareriVictoriaHAM,1,0,21,,Hamilton,HAM,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,197,57
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Charlie Frankenfeld,Charlie,Frankenfeld,0,69,Charlie Frankenfeld,"FRANKENFELD,CHARLIE",FRANKENFELDCHARLIEBOW,16,6,9,,Bowdoin,BOW,0,0,,0,0,0,0,0,0,0,0,0,9,18:00,0,0,0,0,0,0,9,0,0,0,NaN,0,9,4,5,6,,,,,,,,,,,,,,,,,,0,18,0,0,0,0.00,0,0,False,,,-2.9786345537608208,198,57
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Countryman, Sally",Sally,Countryman,0,713,"Countryman, Sally","Countryman,Sally",CountrymanSallyTRI,12,0,6,,Trinity,TRI,1127-5067,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,3,3,6,.500,1.00,0,1,-1,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,199,57
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Heck, Brooke",Brooke,Heck,0,267,"Heck, Brooke","Heck,Brooke",HeckBrookeHAM,13,1,5,,Hamilton,HAM,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,8,3,5,11,,,,,,,,,,,,,,,,,,0,13,0,0,0,0.00,0,0,False,,,-2.9786345537608208,200,57
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Hughes, Hazel",Hazel,Hughes,0,267,"Hughes, Hazel","Hughes,Hazel",HughesHazelHAM,6,1,26,,Hamilton,HAM,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,1,-1,5,,,,,,,,,,,,,,,,,,0,8,0,0,0,0.00,0,0,False,,,-2.9786345537608208,201,57
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Williams,"Kang, Katherine",Katherine,Kang,0,789,"Kang, Katherine","Kang,Katherine",KangKatherineWIL,0,0,11,,Williams,WIL,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,202,56
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Kilfeather, Galen",Galen,Kilfeather,0,163,"Kilfeather, Galen","Kilfeather,Galen",KilfeatherGalenCON,2,0,28,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,1,0,1,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,203,56
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Koo, Maisie",Maisie,Koo,0,267,"Koo, Maisie","Koo,Maisie",KooMaisieHAM,2,0,17,,Hamilton,HAM,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,1,0,1,3,,,,,,,,,,,,,,,,,,0,4,0,0,0,0.00,0,0,False,,,-2.9786345537608208,204,56
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Leahy, Emma",Emma,Leahy,0,163,"Leahy, Emma","Leahy,Emma",LeahyEmmaCON,1,0,25,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,1,0,1,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0.00,0,0,False,,,-2.9786345537608208,205,56
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Loeber, Meghan",Meghan,Loeber,0,163,"Loeber, Meghan","Loeber,Meghan",LoeberMeghanCON,3,0,10,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,1,-1,0,,,,,,,,,,,,,,,,,,0,2,0,0,0,0.00,0,0,False,,,-2.9786345537608208,206,56
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Lyla Casey,Lyla,Casey,0,151,Lyla Casey,"CASEY,LYLA",CASEYLYLACOLBY,5,0,27,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,0,1,1.000,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,207,55
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,"McAdams, Maeve",Maeve,McAdams,0,420,"McAdams, Maeve","McAdams,Maeve",McAdamsMaeveMID,10,0,19,,Middlebury,MID,1126-6042,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,1,4,-3,2,,,,,,,,,,,,,,,,,,0,5,0,0,0,0.00,0,0,False,,,-2.9786345537608208,208,55
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"McMahon, Brighton",Brighton,McMahon,0,267,"McMahon, Brighton","McMahon,Brighton",McMahonBrightonHAM,0,0,2,,Hamilton,HAM,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,209,55
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"McMennamin, Laura",Laura,McMennamin,0,764,"McMennamin, Laura","McMennamin,Laura",McMennaminLauraWES,25,0,17,,Wesleyan,WES,1130-6909,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,3,11,-8,11,,,,,,,,,,,,,,,,,,0,10,0,0,0,0.00,0,0,False,,,-2.9786345537608208,210,55
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Molly Sant,Molly,Sant,0,151,Molly Sant,"SANT,MOLLY",SANTMOLLYCOLBY,0,0,3,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,211,54
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"Morey, Kate",Kate,Morey,0,764,"Morey, Kate","Morey,Kate",MoreyKateWES,25,0,2,,Wesleyan,WES,1130-6908,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,1,2,3,.333,2.00,1,9,-8,2,,,,,,,,,,,,,,,,,,0,11,0,0,0,0.00,0,0,False,,,-2.9786345537608208,212,54
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Rode, Ava",Ava,Rode,0,163,"Rode, Ava","Rode,Ava",RodeAvaCON,22,1,7,,Conn. College,CON,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,7,9,-2,10,,,,,,,,,,,,,,,,,,0,14,0,0,0,0.00,0,0,False,,,-2.9786345537608208,213,54
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"Rubinstein, Olivia",Olivia,Rubinstein,0,764,"Rubinstein, Olivia","Rubinstein,Olivia",RubinsteinOliviaWES,21,0,4,,Wesleyan,WES,1130-6676,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,1,1,0,0,,,,,,,,,,,,,,,,,,0,6,0,0,0,0.00,0,0,False,,,-2.9786345537608208,214,54
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Settles, Taylor",Taylor,Settles,0,713,"Settles, Taylor","Settles,Taylor",SettlesTaylorTRI,22,0,23,,Trinity,TRI,1127-5434,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,4,6,-2,1,,,,,,,,,,,,,,,,,,0,4,0,0,0,0.00,0,0,False,,,-2.9786345537608208,215,54
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Sullivan, Kate",Kate,Sullivan,0,69,"Sullivan, Kate","Sullivan,Kate",SullivanKateBOW,1,0,12,,Bowdoin,BOW,1121-4771,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00,0,0,False,,,-2.9786345537608208,216,53
