season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,is_goalie,game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Packer, Hayley",Hayley,Packer,0,336,"Packer, Hayley","Packer,Hayley",PackerHayleyKIN,15,12,39,,King's,KIN,1001-6286,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,15,654:09,58,475,0001,0,0,1,0,11,2,0,.891,12,0,0,5.32
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Sommer, Annie",Annie,Sommer,0,336,"Sommer, Annie","Sommer,Annie",SommerAnnieKIN,11,8,6,,King's,KIN,0,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,0,0,0,NaN,0,2,19,-17,17,,0,10,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Wallin, Brighton",Brighton,Wallin,0,336,"Wallin, Brighton","Wallin,Brighton",WallinBrightonKIN,0,0,11,,King's,KIN,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"Olson, Madisyn",Madisyn,Olson,0,351,"Olson, Madisyn","Olson,Madisyn",OlsonMadisynLVC,1,0,4,,Lebanon Valley,LVC,994-8865,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"Dale, Anna",Anna,Dale,0,351,"Dale, Anna","Dale,Anna",DaleAnnaLVC,26,18,7,,Lebanon Valley,LVC,994-8600,0,,0,1,1,3,1,1,2,5,1,0,00:00,0,0,0,0,0,0,0,14,13,27,.519,0.93,38,9,29,24,,0,132,33,15,18,0.14,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"Alaoui, Addi",Addi,Alaoui,0,351,"Alaoui, Addi","Alaoui,Addi",AlaouiAddiLVC,24,3,8,,Lebanon Valley,LVC,994-9102,0,,0,0,1,3,2,0,2,4,1,10,20:00,0,0,0,0,0,0,10,1,4,5,.200,4.00,20,8,12,8,,0,91,20,7,13,0.14,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"Wolff, Chelly",Chelly,Wolff,0,351,"Wolff, Chelly","Wolff,Chelly",WolffChellyLVC,5,0,9,,Lebanon Valley,LVC,994-8612,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,3,0,3,1,,0,9,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"Newcomer, Lilly",Lilly,Newcomer,0,351,"Newcomer, Lilly","Newcomer,Lilly",NewcomerLillyLVC,0,0,10,,Lebanon Valley,LVC,994-8429,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"McCauliffe, Norah",Norah,McCauliffe,0,351,"McCauliffe, Norah","McCauliffe,Norah",McCauliffeNorahLVC,23,7,12,,Lebanon Valley,LVC,994-8608,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,15,10,5,45,,0,11,6,6,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"McKeigue, Amy",Amy,McKeigue,0,351,"McKeigue, Amy","McKeigue,Amy",McKeigueAmyLVC,26,8,13,,Lebanon Valley,LVC,994-9108,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,25,10,15,17,,0,13,5,5,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
