conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"D'Ippolito, Ella",0,,6,10,2,0.211,19.0,3.0,7.0,0.0,0.0,3.0,0.0,1.0,3.0,14.0,0.0,0.0,2.0,1.0,6.0,11.0,2.0,10.0,1.0,14.0,0.0,0.7,0.0,0.6,1.1,0.1,1.4,0.4163416792181954,-0.0271290744821366,-0.3918358626312692,3.433858071532102,-0.10716854898412709,-0.4320305686598903,-0.6320603651426706,-0.5314655399259549,1.9051495030822818,46,75
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Pool, Lilly",0,,11,106,43,0.236,284.0,46.0,113.0,7.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,23.0,108.0,3.0,88.0,20.0,177.0,1.0,1.07,0.07,0.22,1.02,0.0,1.67,0.6681895592870605,0.36109596049679255,-0.3475311197800121,3.135594545853881,-0.775067325828332,-0.7324768495858484,0.429497203554634,-0.7570331390964629,1.8130026592143524,47,74
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Bethany,"Padavick, Grace",0,,10,85,28,0.122,189.0,10.0,33.0,457.0,25.0,1618.0,0.0,23.0,33.0,304.0,0.0,0.0,6.0,2.0,184.0,12.0,3.0,7.0,5.0,64.5,7.0,0.39,5.38,2.16,0.14,0.27,0.76,-0.1806310735376327,-0.3523986983834014,3.013300087936769,-0.14530423660654754,1.0282593716510213,0.8013804793519377,-0.4592486679128769,1.7242104517791257,1.8038554591174893,48,74
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Thiel,"Jordan, Kylee",0,,22,84,33,0.101,573.0,95.0,153.0,4.0,2.0,42.0,0.0,25.0,50.0,362.0,0.0,0.0,151.0,14.0,97.0,17.0,2.0,16.0,1.0,187.0,2.0,1.82,0.05,1.15,0.2,0.3,2.23,1.19054071794841,1.1480385989675945,-0.3601896177375141,0.078393407652118,1.2286290047042827,0.002825890575048952,1.6391790841631904,3.0024268470786715,1.7961341032910063,49,74
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Chatham,"Bowers, Alexia",0,,7,57,19,0.012,422.0,96.0,101.0,4.0,8.0,33.0,0.0,9.0,18.0,131.0,0.0,0.0,277.0,18.0,168.0,11.0,2.0,9.0,2.0,116.5,0.0,1.77,0.07,2.95,0.19,0.16,2.04,1.0133144319740237,1.0955757564028743,-0.3475311197800121,0.04111046694234037,0.29357071712239585,1.4259924844348506,1.6638664694817324,0.5963724559265854,1.7833274671681518,50,73
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Thiel,"Amory, Lyndzee",0,,21,85,2,0.108,526.0,108.0,165.0,2.0,2.0,42.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,52.0,40.0,5.0,39.0,1.0,185.5,0.0,1.94,0.02,0.61,0.47,0.0,2.18,1.1439022216393613,1.2739494211229228,-0.37917736467376717,1.0850328068161128,-0.775067325828332,-0.4241240875828914,1.960115093304236,-0.6818439393729602,1.7381751661908884,51,73
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Westminster,"Anthony, Kylie",0,,6,97,24,0.164,475.0,71.0,149.0,18.0,7.0,94.0,0.0,24.0,21.0,304.0,0.0,0.0,464.0,25.0,289.0,13.0,1.0,9.0,4.0,181.5,1.0,1.54,0.19,2.98,0.13,0.25,1.87,0.854743544523257,0.8542466806051617,-0.27158013203500014,-0.18258717731632518,0.8946796162821803,1.449711927665847,1.0466818365181831,0.8219400550970934,1.712668676744212,52,73
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Franciscan,"Smart, Mary",0,,17,91,21,0.086,93.0,7.0,15.0,616.0,28.0,1946.0,0.0,24.0,28.0,314.0,0.0,0.0,2.0,0.0,143.0,9.0,2.0,9.0,0.0,43.5,0.0,0.16,6.77,1.57,0.1,0.26,0.48,-0.44180665286830756,-0.593727774181114,3.8930656959831578,-0.29443599944565796,0.9614694939666009,0.3348980958090027,-0.5333108238685028,1.3482644531616124,1.7119805866502973,53,73
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Bethany,"Poppelriter, Isabella",0,,6,77,30,0.011,458.0,91.0,96.0,13.0,4.0,108.0,0.0,29.0,30.0,227.0,0.0,0.0,396.0,35.0,237.0,15.0,3.0,11.0,4.0,134.5,0.0,1.25,0.17,3.08,0.19,0.38,1.75,0.742811153381539,0.5499621937297849,-0.2842386299925021,0.04111046694234037,1.7629480261796466,1.5287767384358362,1.5404295428890225,1.4986428526086177,1.6622161650831875,54,72
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Saint Vincent,"Wirth, Vivian",0,,10,82,44,0.188,287.0,37.0,91.0,4.0,3.0,33.0,0.0,0.0,4.0,17.0,0.0,0.0,13.0,1.0,54.0,67.0,2.0,26.0,41.0,145.0,0.0,1.11,0.05,0.66,0.82,0.0,1.77,0.7614665519051587,0.40306623454856866,-0.3601896177375141,2.389935731658328,-0.775067325828332,-0.3845916821978969,0.2073107356877563,-0.45627634020245217,1.6607642707325558,55,72
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Stonehouse, Lila",0,,21,102,14,0.206,544.0,62.0,174.0,9.0,3.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,93.0,3.0,77.0,48.0,4.0,42.0,6.0,201.0,1.0,1.71,0.09,0.75,0.47,0.0,1.97,0.948020537141355,1.03262034532521,-0.33487262182251015,1.0850328068161128,-0.775067325828332,-0.31343335250490684,0.8244953686513055,-0.7570331390964629,1.6381286154378993,56,72
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Allegheny,"Gray, Izzy",0,,2,100,18,0.104,125.0,16.0,29.0,648.0,19.0,2015.0,0.0,11.0,16.0,251.0,0.0,0.0,2.0,0.0,181.0,20.0,5.0,19.0,1.0,50.5,2.0,0.29,6.48,1.81,0.2,0.11,0.51,-0.4138235550828781,-0.4573243835128417,3.7095174755993794,0.078393407652118,-0.04037867129970663,0.5246536416569763,-0.311124356001625,0.44599405647958007,1.6178615347392635,57,72
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Lagaras, Lily",0,,19,91,27,0.101,455.0,76.0,122.0,5.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,43.0,70.0,8.0,62.0,8.0,161.0,0.0,1.34,0.05,0.47,0.77,0.0,1.77,0.7614665519051587,0.6443953103462813,-0.3601896177375141,2.203521028109441,-0.775067325828332,-0.534814822660876,1.1701187631108931,-0.7570331390964629,1.5605784688853115,58,71
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Waynesburg,"Howe, Larissa",0,,14,67,27,0.093,408.0,100.0,138.0,2.0,6.0,68.0,0.0,6.0,16.0,61.0,0.0,0.0,94.0,11.0,28.0,12.0,6.0,3.0,9.0,154.5,0.0,2.06,0.03,0.42,0.18,0.09,2.31,1.2651623120428888,1.3998602432782512,-0.37284811569501614,0.003827526232562747,-0.17395842666854766,-0.5743472280458705,1.7626160107559004,0.44599405647958007,1.5529626148867364,59,71
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Bethany,"Love, Taylor",0,,44,10,4,0.137,51.0,5.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,4.0,3.0,17.0,0.0,1.2,0.0,0.2,0.7,0.0,1.7,0.69617265707249,0.4974993511650648,-0.3918358626312692,1.9425404431409976,-0.775067325828332,-0.7482898117398462,-0.5826855945055867,-0.7570331390964629,1.5254818915407484,60,71
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Saint Vincent,"Strickland, Allison",0,,26,31,17,0.063,224.0,40.0,54.0,2.0,0.0,10.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,31.0,11.0,2.0,11.0,0.0,59.5,0.0,1.74,0.06,1.0,0.35,0.0,1.92,0.9013820408323059,1.0640980508640423,-0.35386036875876314,0.6376375182987818,-0.775067325828332,-0.11577132557993443,0.2813728916433822,-0.5314655399259549,1.5170652333552757,61,71
