season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats,goal_stats,caution_stats,misc_stats,goalie_stats,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Tufts,"Ortman, Ben",Ben,Ortman,,717,"Ortman, Ben","ORTMAN,BEN",Tufts,TUFT,0,1,0,34,0,34,,,,,,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,4,0,0,0,4.00,.00,.00,.00,0,,37:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Decatur, Connor",Connor,Decatur,,24,"Decatur, Connor","DECATUR,CONNOR",Amherst,AMH,1119-5718,0,0,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Sheppard, Trey",Trey,Sheppard,,24,"Sheppard, Trey","SHEPPARD,TREY",Amherst,AMH,1119-5349,1,1,50,0,50,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,68:00,0,.00,.00,3,0,0,0,0,.500,1.34,1,1,67:48,1,1,1.00,0.500,.000,1.00
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Kreitzer, Spencer",Spencer,Kreitzer,,24,"Kreitzer, Spencer","KREITZER,SPENCER",Amherst,AMH,1119-5524,1,0,99,0,99,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,22:00,0,.00,.00,6,0,1,0,0,.600,8.18,3,2,22:12,0,1,2.00,0.600,.000,3.00
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Gonya, Carter",Carter,Gonya,,24,"Gonya, Carter","GONYA,CARTER",Amherst,AMH,1119-5159,0,0,2,0,2,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Davis, Sam",Sam,Davis,,24,"Davis, Sam","DAVIS,SAM",Amherst,AMH,1119-5346,1,1,3,0,3,,,,,,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,84:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Priddy, Riley",Riley,Priddy,,24,"Priddy, Riley","PRIDDY,RILEY",Amherst,AMH,1119-5163,1,1,4,0,4,,,,,,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Duodu, Enoch",Enoch,Duodu,,24,"Duodu, Enoch","DUODU,ENOCH",Amherst,AMH,1119-5344,0,0,5,0,5,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Judelson, Wilder",Wilder,Judelson,,24,"Judelson, Wilder","JUDELSON,WILDER",Amherst,AMH,1119-5719,1,1,6,0,6,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Ohadike, Luka",Luka,Ohadike,,24,"Ohadike, Luka","OHADIKE,LUKA",Amherst,AMH,1119-5162,0,0,7,0,7,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Hoefer, Finn",Finn,Hoefer,,24,"Hoefer, Finn","HOEFER,FINN",Amherst,AMH,1119-5720,1,1,8,0,8,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,75:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Liu, Lucas",Lucas,Liu,,24,"Liu, Lucas","LIU,LUCAS",Amherst,AMH,1119-5160,0,0,9,0,9,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Wilensky, Leo",Leo,Wilensky,,24,"Wilensky, Leo","WILENSKY,LEO",Amherst,AMH,1119-5520,1,0,10,0,10,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Opoku, Obed",Obed,Opoku,,24,"Opoku, Obed","OPOKU,OBED",Amherst,AMH,1119-5347,1,0,11,0,11,,,,,,0,0,0,3,0,0,0,0,0,3.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Lonergan, Phineas",Phineas,Lonergan,,24,"Lonergan, Phineas","LONERGAN,PHINEAS",Amherst,AMH,1119-5516,0,0,12,0,12,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Chow, Timothy",Timothy,Chow,,24,"Chow, Timothy","CHOW,TIMOTHY",Amherst,AMH,1119-5517,1,1,13,0,13,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,1.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Akanbo, Vincent",Vincent,Akanbo,,24,"Akanbo, Vincent","AKANBO,VINCENT",Amherst,AMH,1119-5518,0,0,14,0,14,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Anuarbek, Dimash",Dimash,Anuarbek,,24,"Anuarbek, Dimash","ANUARBEK,DIMASH",Amherst,AMH,1119-5721,1,1,15,0,15,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,1.00,.00,.00,0,,66:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Shotts, Lucas",Lucas,Shotts,,24,"Shotts, Lucas","SHOTTS,LUCAS",Amherst,AMH,1119-5722,1,0,16,0,16,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,14:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Cherico, Michael",Michael,Cherico,,24,"Cherico, Michael","CHERICO,MICHAEL",Amherst,AMH,1119-5345,1,1,17,0,17,,,,,,0,0,0,2,0,0,0,0,0,2.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,73:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Anum, Samuel",Samuel,Anum,,24,"Anum, Samuel","ANUM,SAMUEL",Amherst,AMH,1119-5519,0,0,18,0,18,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Lahlou, Jacob",Jacob,Lahlou,,24,"Lahlou, Jacob","LAHLOU,JACOB",Amherst,AMH,1119-5348,0,0,19,0,19,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Hackett, Harrison",Harrison,Hackett,,24,"Hackett, Harrison","HACKETT,HARRISON",Amherst,AMH,1119-5723,1,0,20,0,20,,,,,,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Nuhu, Mohammed",Mohammed,Nuhu,,24,"Nuhu, Mohammed","NUHU,MOHAMMED",Amherst,AMH,1119-5161,1,1,21,0,21,,,,,,0,0,2,3,0,0,0,0,0,3.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Dinzeo, Jacob",Jacob,Dinzeo,,24,"Dinzeo, Jacob","DINZEO,JACOB",Amherst,AMH,1119-5343,1,1,22,0,22,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,1,1,0,.00,1.00,1.00,.00,0,,82:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Price, Dylan",Dylan,Price,,24,"Price, Dylan","PRICE,DYLAN",Amherst,AMH,1119-5522,0,0,24,0,24,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Stanger, Danny",Danny,Stanger,,24,"Stanger, Danny","STANGER,DANNY",Amherst,AMH,1119-5724,1,1,25,0,25,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Krishnan, Kavi",Kavi,Krishnan,,24,"Krishnan, Kavi","KRISHNAN,KAVI",Amherst,AMH,1119-5523,0,0,27,0,27,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Gramajo, Brandon",Brandon,Gramajo,,24,"Gramajo, Brandon","GRAMAJO,BRANDON",Amherst,AMH,1119-5535,1,0,31,0,31,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,24:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Searl, Lucas",Lucas,Searl,,24,"Searl, Lucas","SEARL,LUCAS",Amherst,AMH,1119-5166,1,0,32,0,32,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,09:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Wilkey, Edward",Edward,Wilkey,,24,"Wilkey, Edward","WILKEY,EDWARD",Amherst,AMH,1119-5725,0,0,33,0,33,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Ansong, Stanley Obeng",Stanley Obeng,Ansong,,24,"Ansong, Stanley Obeng","ANSONG,STANLEY OBENG",Amherst,AMH,1119-5726,1,0,81,0,81,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,02:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Jon Perez,Jon,Perez,,69,Jon Perez,"PEREZ,JON",Bowdoin,BOWDOIN,1121-4442,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Patrick Ritter,Patrick,Ritter,,69,Patrick Ritter,"RITTER,PATRICK",Bowdoin,BOWDOIN,1121-4641,0,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Luke Peltz,Luke,Peltz,,69,Luke Peltz,"PELTZ,LUKE",Bowdoin,BOWDOIN,1121-4241,1,1,3,0,3,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Holden Langlois,Holden,Langlois,,69,Holden Langlois,"LANGLOIS,HOLDEN",Bowdoin,BOWDOIN,1121-4875,0,0,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,William Fowler,William,Fowler,,69,William Fowler,"FOWLER,WILLIAM",Bowdoin,BOWDOIN,1121-4240,1,0,5,0,5,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,63:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Masai Gordon,Masai,Gordon,,69,Masai Gordon,"GORDON,MASAI",Bowdoin,BOWDOIN,1121-4443,1,0,6,0,6,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,04:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Stefan Zehnacker,Stefan,Zehnacker,,69,Stefan Zehnacker,"ZEHNACKER,STEFAN",Bowdoin,BOWDOIN,1121-4643,1,1,7,0,7,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,65:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Jack Banks,Jack,Banks,,69,Jack Banks,"BANKS,JACK",Bowdoin,BOWDOIN,1121-4242,0,0,8,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Jasper Peters,Jasper,Peters,,69,Jasper Peters,"PETERS,JASPER",Bowdoin,BOWDOIN,1121-4646,0,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Adam Prince,Adam,Prince,,69,Adam Prince,"PRINCE,ADAM",Bowdoin,BOWDOIN,1121-4440,1,0,10,0,10,,,,,,0,0,1,1,2,0,1,1,1,1.00,1.00,2.00,1.000,.000,0,1,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,25:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Arthur Dos Santos,Arthur Dos,Santos,,69,Arthur Dos Santos,"SANTOS,ARTHUR DOS",Bowdoin,BOWDOIN,1121-4441,1,1,11,0,11,,,,,,0,0,1,3,0,0,0,0,0,3.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,35:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Oliver King,Oliver,King,,69,Oliver King,"KING,OLIVER",Bowdoin,BOWDOIN,1121-4637,1,1,12,0,12,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,4,1,0,0,0,.750,1.00,3,1,90:00,1,1,1.00,0.750,.000,3.00
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Owen Coffey,Owen,Coffey,,69,Owen Coffey,"COFFEY,OWEN",Bowdoin,BOWDOIN,1121-4876,0,0,13,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Liam Elias,Liam,Elias,,69,Liam Elias,"ELIAS,LIAM",Bowdoin,BOWDOIN,1121-4244,0,0,14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Max Cook,Max,Cook,,69,Max Cook,"COOK,MAX",Bowdoin,BOWDOIN,1121-4638,1,1,15,0,15,,,,,,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Lucas Nuernberg,Lucas,Nuernberg,,69,Lucas Nuernberg,"NUERNBERG,LUCAS",Bowdoin,BOWDOIN,1121-4644,1,1,16,0,16,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Donovan Sinicropi,Donovan,Sinicropi,,69,Donovan Sinicropi,"SINICROPI,DONOVAN",Bowdoin,BOWDOIN,1121-4645,1,1,17,0,17,,,,,,0,0,2,4,0,0,0,0,0,4.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,86:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Lukas Coetzee,Lukas,Coetzee,,69,Lukas Coetzee,"COETZEE,LUKAS",Bowdoin,BOWDOIN,1121-4877,0,0,18,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Peter Lines,Peter,Lines,,69,Peter Lines,"LINES,PETER",Bowdoin,BOWDOIN,1121-4878,1,1,19,0,19,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Noah Duffy,Noah,Duffy,,69,Noah Duffy,"DUFFY,NOAH",Bowdoin,BOWDOIN,1121-4879,1,0,20,0,20,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Alden Mehta,Alden,Mehta,,69,Alden Mehta,"MEHTA,ALDEN",Bowdoin,BOWDOIN,1121-4238,0,0,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Kofi Roberts,Kofi,Roberts,,69,Kofi Roberts,"ROBERTS,KOFI",Bowdoin,BOWDOIN,1121-4880,0,0,22,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Liam Myers,Liam,Myers,,69,Liam Myers,"MYERS,LIAM",Bowdoin,BOWDOIN,1121-4444,1,1,23,0,23,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Sam Ames,Sam,Ames,,69,Sam Ames,"AMES,SAM",Bowdoin,BOWDOIN,1121-4642,0,0,24,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Ben Reich,Ben,Reich,,69,Ben Reich,"REICH,BEN",Bowdoin,BOWDOIN,1121-4881,1,0,25,0,25,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,02:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,George Lane,George,Lane,,69,George Lane,"LANE,GEORGE",Bowdoin,BOWDOIN,1121-4882,0,0,26,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Rocco Scenna,Rocco,Scenna,,69,Rocco Scenna,"SCENNA,ROCCO",Bowdoin,BOWDOIN,1121-4883,1,0,28,0,28,,,,,,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,41:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Patrick Brady,Patrick,Brady,,69,Patrick Brady,"BRADY,PATRICK",Bowdoin,BOWDOIN,1121-4884,1,1,29,0,29,,,,,,0,0,3,3,0,0,0,0,0,3.00,3.00,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,72:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Keito Ishibashi,Keito,Ishibashi,,69,Keito Ishibashi,"ISHIBASHI,KEITO",Bowdoin,BOWDOIN,1121-4245,1,1,33,0,33,,,,,,0,0,2,3,0,0,0,0,0,3.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,79:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Gebhardt, Julian",Julian,Gebhardt,,713,"Gebhardt, Julian","GEBHARDT,JULIAN",Trinity,TRIN,1127-5781,0,0,00,0,00,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Leach, Jackson",Jackson,Leach,,713,"Leach, Jackson","LEACH,JACKSON",Trinity,TRIN,1127-5579,0,0,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
