season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Sedlmayer,Kellen",Kellen,Sedlmayer,,376,"Sedlmayer,Kellen","SEDLMAYER,KELLEN",Macalester,MAC,0,0,0,16,16,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,258,73
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Shobe,Patrick",Patrick,Shobe,,118,"Shobe,Patrick","SHOBE,PATRICK",Carleton,CAR,1105-1160,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,259,73
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Simmons,Elijah",Elijah,Simmons,,268,"Simmons,Elijah","SIMMONS,ELIJAH",Hamline,HAM,0,0,0,30,30,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,260,73
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Siodlarz,Sennet",Sennet,Siodlarz,,376,"Siodlarz,Sennet","SIODLARZ,SENNET",Macalester,MAC,0,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,261,73
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Sisneros,Isaac",Isaac,Sisneros,,161,"Sisneros,Isaac","SISNEROS,ISAAC",Concordia,CON,0,1,0,8,8,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,262,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Skelly,Cade",Cade,Skelly,,60,"Skelly,Cade","SKELLY,CADE",Bethel,BET,1104-8219,1,0,29,29,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,263,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,"Smith,Jaiden",Jaiden,Smith,,38,"Smith,Jaiden","SMITH,JAIDEN",Augsburg,AU,1103-13606,1,0,6,6,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,264,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Stahl,Zach",Zach,Stahl,,266,"Stahl,Zach","STAHL,ZACH",Gustavus,GAC,1108-9577,1,0,55,5E,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,265,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Sturm,Brayden",Brayden,Sturm,,266,"Sturm,Brayden","STURM,BRAYDEN",Gustavus,GAC,1108-9578,1,0,9,9,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,266,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Sullivan,Liam",Liam,Sullivan,,118,"Sullivan,Liam","SULLIVAN,LIAM",Carleton,CAR,1105-141,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,267,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Swarbrick,Griffin",Griffin,Swarbrick,,376,"Swarbrick,Griffin","SWARBRICK,GRIFFIN",Macalester,MAC,0,0,0,26,26,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,268,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Swedberg,Owen",Owen,Swedberg,,615,"Swedberg,Owen","SWEDBERG,OWEN",St. Olaf,STO,1117-5348,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,269,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Tanner Davis,Tanner,Davis,,602,Tanner Davis,"DAVIS,TANNER",Saint John's,SJU,1115-8707,1,0,18,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,270,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Thomas Graves,Thomas,Graves,,602,Thomas Graves,"GRAVES,THOMAS",Saint John's,SJU,1115-8502,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,271,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Tyler Smith,Tyler,Smith,,602,Tyler Smith,"SMITH,TYLER",Saint John's,SJU,1115-8782,1,0,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,272,72
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Uttech,Drew",Drew,Uttech,,161,"Uttech,Drew","UTTECH,DREW",Concordia,CON,0,1,0,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Van Patten,Blake",Blake,Van Patten,,266,"Van Patten,Blake","VAN PATTEN,BLAKE",Gustavus,GAC,1108-9580,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,274,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Vang,Camron",Camron,Vang,,266,"Vang,Camron","VANG,CAMRON",Gustavus,GAC,1108-8566,1,0,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,275,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Vollertson,Hurley",Hurley,Vollertson,,266,"Vollertson,Hurley","VOLLERTSON,HURLEY",Gustavus,GAC,1108-9192,1,0,25,25,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,276,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Walrack,Tysen",Tysen,Walrack,,266,"Walrack,Tysen","WALRACK,TYSEN",Gustavus,GAC,1108-9581,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,277,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Watson,Owen",Owen,Watson,,266,"Watson,Owen","WATSON,OWEN",Gustavus,GAC,1108-8568,1,1,5,5,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,278,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Werk,Layne",Layne,Werk,,618,"Werk,Layne","WERK,LAYNE",St. Scholastica,CSS,1402-7288,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,279,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Will Seymour,Will,Seymour,,602,Will Seymour,"SEYMOUR,WILL",Saint John's,SJU,1115-8536,1,0,1S,1S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,280,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Wilson,Seth",Seth,Wilson,,376,"Wilson,Seth","WILSON,SETH",Macalester,MAC,0,0,0,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,281,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Wyatt,Jason",Jason,Wyatt,,376,"Wyatt,Jason","WYATT,JASON",Macalester,MAC,0,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,282,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Yates,Cooper",Cooper,Yates,,268,"Yates,Cooper","YATES,COOPER",Hamline,HAM,0,0,0,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,283,71
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Yunker,Kaleb",Kaleb,Yunker,,60,"Yunker,Kaleb","YUNKER,KALEB",Bethel,BET,1104-8029,1,0,87,87,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,284,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Zapzalka,Elijah",Elijah,Zapzalka,,376,"Zapzalka,Elijah","ZAPZALKA,ELIJAH",Macalester,MAC,1110-5368,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,285,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Boutwell,Zach",Zach,Boutwell,,266,"Boutwell,Zach","BOUTWELL,ZACH",Gustavus,GAC,1108-8575,1,1,0,0,0,0,DB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03869293552641953,286,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,"Dickerson,CJ",CJ,Dickerson,,38,"Dickerson,CJ","DICKERSON,CJ",Augsburg,AU,1103-13220,1,0,95,95,0,0,DL,0,,,,,,,,0,0,5,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03869293552641953,287,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Kattchee,Gabe",Gabe,Kattchee,,618,"Kattchee,Gabe","KATTCHEE,GABE",St. Scholastica,CSS,1402-7464,1,1,9,9A,0,0,DL,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03869293552641953,288,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Lassila,John",John,Lassila,,618,"Lassila,John","LASSILA,JOHN",St. Scholastica,CSS,1402-7285,1,1,98,98,0,0,DL,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03869293552641953,289,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"McKinley,Brayden",Brayden,McKinley,,118,"McKinley,Brayden","MCKINLEY,BRAYDEN",Carleton,CAR,1105-1263,1,1,26,26,0,0,DB,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03869293552641953,290,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Rittenbach,Maxwell",Maxwell,Rittenbach,,161,"Rittenbach,Maxwell","RITTENBACH,MAXWELL",Concordia,CON,0,1,0,28,28,0,0,LB,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03869293552641953,291,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,"Sherwood,Rashad",Rashad,Sherwood,,38,"Sherwood,Rashad","SHERWOOD,RASHAD",Augsburg,AU,1103-13423,1,1,5,5,0,0,DB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03869293552641953,292,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Williams,Cordae",Cordae,Williams,,118,"Williams,Cordae","WILLIAMS,CORDAE",Carleton,CAR,1105-1385,1,1,11,28,0,0,DB,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03869293552641953,293,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Floden,Soren",Soren,Floden,,615,"Floden,Soren","FLODEN,SOREN",St. Olaf,STO,1117-5338,1,0,49,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,158,44,0,0,0,0,0,39.5,,,,,-0.06832286355286873,294,70
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Gardner,Patty",Patty,Gardner,,615,"Gardner,Patty","GARDNER,PATTY",St. Olaf,STO,1117-5519,1,0,35,1A,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,4,216,0,0,54.0,1,2,37,0,50.0,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,-0.07510087057908216,295,69
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Harris,Will",Will,Harris,,615,"Harris,Will","HARRIS,WILL",St. Olaf,STO,1117-5098,1,1,10,10,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08659401281017765,296,69
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Blackburn,Jason",Jason,Blackburn,,615,"Blackburn,Jason","BLACKBURN,JASON",St. Olaf,STO,1117-5729,1,0,7,1F,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11669628470876231,297,69
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,"Ritchie,CJ",CJ,Ritchie,,38,"Ritchie,CJ","RITCHIE,CJ",Augsburg,AU,1103-13091,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33,0,20,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1280691531103877,298,69
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Cox,Lavontae",Lavontae,Cox,,60,"Cox,Lavontae","COX,LAVONTAE",Bethel,BET,1104-7983,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,0,26,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1487780917618153,299,69
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Jackson,Jeremiah",Jeremiah,Jackson,,618,"Jackson,Jeremiah","JACKSON,JEREMIAH",St. Scholastica,CSS,1402-7859,1,1,8,8C,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,0,21,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18623535757489285,300,69
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Dimond,Tyler",Tyler,Dimond,,118,"Dimond,Tyler","DIMOND,TYLER",Carleton,CAR,1105-886,1,1,80,80,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,37,1,37,18.5,2,4,6,2,0,6,2.0,4.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,3,67,0,34,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20607570799317054,301,69
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Mattern,Jax",Jax,Mattern,,161,"Mattern,Jax","MATTERN,JAX",Concordia,CON,0,1,0,11,1M,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,93,97,4,0,51,9.3,93.0,,,,,,,,,,,,,,,,,,,,,,,,,3,1,35,0,64,1,9,2,59.7,7.11,32.00,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20765180109671583,302,69
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Hudson Poole,Hudson,Poole,,602,Hudson Poole,"POOLE,HUDSON",Saint John's,SJU,1115-8529,1,0,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21005331247577216,303,69
