season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Kenny Yoho,Kenny,Yoho,,1451,Kenny Yoho,"YOHO,KENNY",Westminster,WEST,1320-5651,1,0,1E,1E,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,L. Grayson,L.,Grayson,,1451,L. Grayson,"GRAYSON,L",Westminster,WEST,1320-5556,1,1,1Z,1Z,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,64,0,34,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Eduardo Torres,Eduardo,Torres,,1451,Eduardo Torres,"TORRES,EDUARDO",Westminster,WEST,1320-5296,1,0,1G,1G,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,7,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Tyler Rappach,Tyler,Rappach,,1451,Tyler Rappach,"RAPPACH,TYLER",Westminster,WEST,1320-5647,1,0,1B,1B,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,M. Tingley,M.,Tingley,,1451,M. Tingley,"TINGLEY,M",Westminster,WEST,1320-5295,1,0,1F,1F,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,15,15.0,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,6,6,6,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,2,32,1,50.0,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Simeir Wade,Simeir,Wade,,1451,Simeir Wade,"WADE,SIMEIR",Westminster,WEST,1320-5637,1,1,1X,1X,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,0,58,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Labron Wilder,Labron,Wilder,,1451,Labron Wilder,"WILDER,LABRON",Westminster,WEST,1320-5638,1,1,1,1,0,0,NB,0,,,,,,,,0,3,3,6,6,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Micah Brown,Micah,Brown,,1451,Micah Brown,"BROWN,MICAH",Westminster,WEST,1320-5534,1,0,2Z,2Z,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,42,1,40,21.0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Ethan Beaman,Ethan,Beaman,,1451,Ethan Beaman,"BEAMAN,ETHAN",Westminster,WEST,1320-5643,1,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Q. Cotton,Q.,Cotton,,1451,Q. Cotton,"COTTON,Q",Westminster,WEST,1320-5657,1,0,2G,2G,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,1,14,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Brock Covell,Brock,Covell,,1451,Brock Covell,"COVELL,BROCK",Westminster,WEST,1320-4987,1,1,2D,2D,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,17,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Gianni DiSora,Gianni,DiSora,,1451,Gianni DiSora,"DISORA,GIANNI",Westminster,WEST,1320-5543,1,1,2I,2I,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-2,0,2,0,0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Devin Mila,Devin,Mila,,1451,Devin Mila,"MILA,DEVIN",Westminster,WEST,1320-5569,1,1,3,3,0,0,SS,0,,,,,,,,0,6,5,11,11,1.0,.0,.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Hayden Rearick,Hayden,Rearick,,1451,Hayden Rearick,"REARICK,HAYDEN",Westminster,WEST,1320-5578,1,0,3A,3A,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Logan Amatucci,Logan,Amatucci,,1451,Logan Amatucci,"AMATUCCI,LOGAN",Westminster,WEST,1320-5662,1,0,3B,3B,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,236,0,0,47.2,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Jayveerh White,Jayveerh,White,,1451,Jayveerh White,"WHITE,JAYVEERH",Westminster,WEST,1320-5641,1,0,3Z,3Z,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Elijah Tillman,Elijah,Tillman,,1451,Elijah Tillman,"TILLMAN,ELIJAH",Westminster,WEST,1320-5644,1,0,4Z,4Z,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Quentin Goode,Quentin,Goode,,1451,Quentin Goode,"GOODE,QUENTIN",Westminster,WEST,1320-5554,1,0,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3,58,1,215,0,27,14,131.0,7.96,15.36,215.0,,,,,,,,,,,,,,,,,7,-7,30,37,1,17,-1.0,-7.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Jayden Jackson,Jayden,Jackson,,1451,Jayden Jackson,"JACKSON,JAYDEN",Westminster,WEST,1320-5004,1,1,5,5,0,0,DT,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,AJ Byrd,AJ,Byrd,,1451,AJ Byrd,"BYRD,AJ",Westminster,WEST,1320-5170,1,0,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Lamont Austin,Lamont,Austin,,1451,Lamont Austin,"AUSTIN,LAMONT",Westminster,WEST,1320-5256,1,1,7,7,0,0,CB,0,,,,,,,,0,3,3,6,6,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Sean O'Shea,Sean,O'Shea,,1451,Sean O'Shea,"O'SHEA,SEAN",Westminster,WEST,1320-5288,1,1,7Z,7Z,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,34,0,59,0,7,4,127.9,8.43,14.75,59.0,,,,,,,,,,,,,,,,,10,15,28,13,1,6,1.5,15.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Deshaun McBryde,Deshaun,McBryde,,1451,Deshaun McBryde,"MCBRYDE,DESHAUN",Westminster,WEST,1320-5018,1,1,8,8,0,0,DE,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Geno Perry,Geno,Perry,,1451,Geno Perry,"PERRY,GENO",Westminster,WEST,1320-5574,1,1,8Z,8Z,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,11,9.0,,10,19,24,5,0,7,1.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,J. Barksdale,J.,Barksdale,,1451,J. Barksdale,"BARKSDALE,J",Westminster,WEST,1320-5530,1,0,9Z,9Z,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,0,29,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Tyler Lam,Tyler,Lam,,1451,Tyler Lam,"LAM,TYLER",Westminster,WEST,1320-5008,1,0,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Rocco DiFlorio,Rocco,DiFlorio,,1451,Rocco DiFlorio,"DIFLORIO,ROCCO",Westminster,WEST,1320-5542,1,1,10,10,0,0,LB,0,,,,,,,,0,4,8,12,12,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Derek Carr,Derek,Carr,,1451,Derek Carr,"CARR,DEREK",Westminster,WEST,1320-5535,1,0,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Aiden Fletcher,Aiden,Fletcher,,1451,Aiden Fletcher,"FLETCHER,AIDEN",Westminster,WEST,1320-5268,1,1,12,12,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Alex Garcia,Alex,Garcia,,1451,Alex Garcia,"GARCIA,ALEX",Westminster,WEST,1320-4995,1,1,15,15,0,0,DE,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Gaven Nagy,Gaven,Nagy,,1451,Gaven Nagy,"NAGY,GAVEN",Westminster,WEST,1320-5572,1,1,16,16,0,0,FS,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Beondre Charles,Beondre,Charles,,1451,Beondre Charles,"CHARLES,BEONDRE",Westminster,WEST,1320-5537,1,1,18,18,0,0,CB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Nick Urey,Nick,Urey,,1451,Nick Urey,"UREY,NICK",Westminster,WEST,1320-5035,1,0,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Kevin Marcus,Kevin,Marcus,,1451,Kevin Marcus,"MARCUS,KEVIN",Westminster,WEST,1320-5567,1,0,20,20,0,0,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Kai West,Kai,West,,1451,Kai West,"WEST,KAI",Westminster,WEST,1320-5299,1,0,21,21,0,0,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Samuel Myers,Samuel,Myers,,1451,Samuel Myers,"MYERS,SAMUEL",Westminster,WEST,1320-5287,1,0,22,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,M. Abernathy,M.,Abernathy,,1451,M. Abernathy,"ABERNATHY,M",Westminster,WEST,1320-5645,1,0,23,23,0,0,0,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Kiree Bolick,Kiree,Bolick,,1451,Kiree Bolick,"BOLICK,KIREE",Westminster,WEST,1320-5655,1,0,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Keegan Young,Keegan,Young,,1451,Keegan Young,"YOUNG,KEEGAN",Westminster,WEST,1320-5590,1,0,25,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Drew Jones,Drew,Jones,,1451,Drew Jones,"JONES,DREW",Westminster,WEST,1320-5674,1,0,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Isaac Smalls,Isaac,Smalls,,1451,Isaac Smalls,"SMALLS,ISAAC",Westminster,WEST,1320-5701,1,0,27,27,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Joey Hall,Joey,Hall,,1451,Joey Hall,"HALL,JOEY",Westminster,WEST,1320-5659,1,0,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Tyler Richards,Tyler,Richards,,1451,Tyler Richards,"RICHARDS,TYLER",Westminster,WEST,1320-5771,1,0,30,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Cohen Bechtel,Cohen,Bechtel,,1451,Cohen Bechtel,"BECHTEL,COHEN",Westminster,WEST,1320-5656,1,0,31,31,0,0,0,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Santino Cundiff,Santino,Cundiff,,1451,Santino Cundiff,"CUNDIFF,SANTINO",Westminster,WEST,1320-5682,1,0,34,34,0,0,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Justin Carry,Justin,Carry,,1451,Justin Carry,"CARRY,JUSTIN",Westminster,WEST,1320-5790,1,0,37,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,C. Sonson Jr.,C. Sonson,Jr.,,1451,C. Sonson Jr.,",C SONSON JR",Westminster,WEST,1320-5123,1,0,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,229,54,0,1,2,1,1,38.2,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Dayne Wilden,Dayne,Wilden,,1451,Dayne Wilden,"WILDEN,DAYNE",Westminster,WEST,1320-5587,1,0,42,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Westminster,Ashton Allison,Ashton,Allison,,1451,Ashton Allison,"ALLISON,ASHTON",Westminster,WEST,1320-5671,1,0,45,45,0,0,0,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
