season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats,fielding_stats
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,Matthew Sonnenschein,Matthew,Sonnenschein,,795,Matthew Sonnenschein,0,0WIS.-LA,8,3,,,18,6,8,5,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.500,10,20,1,1.000,.444,.556,11,12,1,0,0,0,0,3,0,24,.958,0,.000,,1,1,6,2,"2,7",0.29,2,7,"6,12",0.50,6,12,"4,9",0.44,4,9,"1,5",0.20,1,5,0,0,0,0,"1,2","2,2","7,13","1,1",1.00,1,1,1,0,0,0,0,8,0,,UW-La Crosse,WIS.-LA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,Lincoln Smith,Lincoln,Smith,,795,Lincoln Smith,0,0WIS.-LA,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-La Crosse,WIS.-LA,0,False,2,1,0,0,0,0,0,0,0,0,1.0,2,2,2,1,1,0,0,18.00,4,6,0,0,0,0,0,0,0,0,.500,0,1,0,"1,1","2,4","0,1",0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,Mark Manders,Mark,Manders,,795,Mark Manders,0,0WIS.-LA,11,2,,,16,3,5,2,1,0,0,1,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0.389,6,18,3,1.000,.313,.375,7,6,1,0,0,0,0,2,0,14,.929,0,.000,,0,0,4,2,"2,8",0.25,2,8,"4,9",0.44,4,9,"2,6",0.33,2,6,"1,5",0.20,1,5,0,0,0,0,"1,3","2,3","4,9",1,0,0,0,13,0,0,0,0,7,0,,UW-La Crosse,WIS.-LA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Tanner Hraby,Tanner,Hraby,,801,Tanner Hraby,0,0UWRF,17,17,,,71,10,25,6,4,1,2,2,0,2,13,4,4,2,1,1,0,0,0,0,0,0,0,0.382,37,77,6,.667,.352,.521,42,36,3,0,0,0,0,8,0,81,.963,0,.000,,3,3,13,20,"11,24",0.46,11,24,"9,29",0.31,9,29,"4,21",0.19,4,21,"4,13",0.31,4,13,0,0,0,0,"10,27","1,6","15,32",26,0,0,0,0,0,0,0,3,18,0,,UW-River Falls,UWRF,1138-3760,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Max Krebs,Max,Krebs,,801,Max Krebs,0,0UWRF,16,16,,,68,14,21,8,8,0,1,4,0,1,18,4,4,2,0,2,0,0,0,1,0,1,0,0.347,32,75,6,.667,.309,.471,10,14,9,0,0,0,0,3,0,33,.727,0,.000,,4,2,11,16,"6,25",0.24,6,25,"8,34",0.24,8,34,"3,20",0.15,3,20,"3,9",0.33,3,9,0,0,0,0,"8,14","3,4","13,37",2,0,0,0,0,0,0,0,3,20,0,,UW-River Falls,UWRF,1138-3757,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Andrew Athmann,Andrew,Athmann,,801,Andrew Athmann,0,0UWRF,17,17,,,63,11,25,14,8,1,0,8,0,5,9,5,2,0,2,1,0,0,0,0,0,1,0,0.494,35,79,2,1.000,.397,.556,119,14,4,11,0,19,12,0,0,137,.971,31,.613,,1,3,13,19,"10,25",0.40,10,25,"13,31",0.42,13,31,"11,20",0.55,11,20,"2,6",0.33,2,6,0,0,0,0,"5,11","4,6","21,38",12,0,0,0,0,0,0,0,4,13,0,,UW-River Falls,UWRF,1138-3777,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Carter Klein,Carter,Klein,,801,Carter Klein,0,0UWRF,12,8,,,30,8,7,6,1,0,0,4,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0.333,8,36,1,1.000,.233,.267,28,1,0,0,0,0,0,1,0,29,1.000,0,.000,,0,3,12,9,"2,9",0.22,2,9,"4,16",0.25,4,16,"1,10",0.10,1,10,"2,5",0.40,2,5,0,0,0,0,"3,7","4,4","13,20","1,2",0.50,1,2,32,0,0,0,7,8,0,,UW-River Falls,UWRF,1138-3767,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Cade Bruett,Cade,Bruett,,801,Cade Bruett,0,0UWRF,9,5,,,4,1,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0.333,0,6,1,1.000,.000,.000,5,7,1,0,0,3,3,0,0,13,.923,6,.500,,0,0,1,1,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3758,False,23,1,3,0,1,0,0,0,0,0,17.0,17,15,14,11,5,2,3,7.94,67,87,1,2,0,1,3,0,0,5,.343,16,19,0,0,0,0,0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Jv Castillo,Jv,Castillo,,801,Jv Castillo,0,0UWRF,17,17,,,61,15,14,15,2,1,1,5,0,3,19,7,4,0,0,2,0,0,0,1,0,1,0,0.310,21,71,4,1.000,.230,.344,38,0,1,0,0,0,0,0,0,39,.974,0,.000,,2,0,12,16,"1,19",0.05,1,19,"10,32",0.31,10,32,"8,23",0.35,8,23,"1,7",0.14,1,7,0,0,0,0,"3,16","6,8","20,39",46,0,0,0,0,0,0,0,6,21,0,,UW-River Falls,UWRF,1138-3780,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Teagun Ahrens,Teagun,Ahrens,,801,Teagun Ahrens,0,0UWRF,10,10,,,31,2,6,4,1,0,0,4,0,1,14,5,0,0,0,1,0,0,0,0,0,0,0,0.297,7,37,0,.000,.194,.226,26,1,0,0,0,0,0,0,0,27,1.000,0,.000,,1,0,6,5,"1,9",0.11,1,9,"4,15",0.27,4,15,"2,12",0.17,2,12,"0,1",0,0,1,0,0,0,0,"2,8","3,4","11,19","0,1",0,0,1,0,0,0,0,4,7,0,,UW-River Falls,UWRF,1138-4180,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,John Santelman,John,Santelman,,801,John Santelman,0,0UWRF,16,15,,,51,11,19,7,2,0,1,11,0,1,16,5,6,2,1,2,0,0,0,1,0,1,0,0.477,24,66,8,.750,.373,.471,22,33,6,0,0,0,0,5,0,61,.902,0,.000,,1,0,11,7,"6,17",0.35,6,17,"7,22",0.32,7,22,"4,15",0.27,4,15,"2,6",0.33,2,6,0,0,0,0,"9,19","2,4","14,27","1,1",1.00,1,1,0,0,0,0,7,11,0,,UW-River Falls,UWRF,1138-3765,False,3,1,0,0,0,0,0,0,0,0,2.0,2,2,1,1,0,0,0,9.00,9,12,0,2,0,0,0,0,0,1,.333,2,3,0,"1,2","3,8",0,0,"0,2",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Ryan Eckerle,Ryan,Eckerle,,801,Ryan Eckerle,0,0UWRF,13,12,,,41,8,12,4,0,0,0,4,0,2,13,4,3,1,0,1,0,0,0,0,2,0,0,0.375,12,48,4,.750,.293,.293,58,7,1,0,0,0,0,6,0,66,.985,0,.000,,1,2,6,8,"4,12",0.33,4,12,"7,22",0.32,7,22,"4,13",0.31,4,13,"0,3",0,0,3,0,0,0,0,"4,11","2,4","15,25","0,1",0,0,1,0,0,0,0,3,9,0,,UW-River Falls,UWRF,1138-3754,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Shaun Gavin,Shaun,Gavin,,801,Shaun Gavin,0,0UWRF,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,2,1,0,0,5,1.000,3,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3774,False,22,1,4,3,1,0,0,0,0,0,21.0,12,7,6,22,2,0,2,3.00,84,93,3,1,0,0,2,0,0,5,.262,24,15,0,"1,7","1,9","4,8",0,"1,7",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Jeffrey Freund,Jeffrey,Freund,,801,Jeffrey Freund,0,0UWRF,12,6,,,30,6,10,10,1,2,0,1,0,0,2,1,2,0,1,0,0,0,0,0,0,1,0,0.355,15,32,2,1.000,.333,.500,11,2,1,0,0,2,0,0,0,14,.929,2,1.000,,3,2,11,6,"3,9",0.33,3,9,"6,19",0.32,6,19,"6,13",0.46,6,13,"1,1",1.00,1,1,0,0,0,0,"2,5","4,4","12,21",23,0,0,0,3,0,0,0,3,7,0,,UW-River Falls,UWRF,1138-4081,False,5,1,0,0,0,1,0,0,0,0,5.0,5,5,4,4,0,0,0,9.00,20,25,0,1,0,0,0,0,0,1,.250,11,0,0,"1,1",0,"0,1",0,"0,1",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Brett Sullivan,Brett,Sullivan,,801,Brett Sullivan,0,0UWRF,4,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,3,1,0,0,2,1.000,4,.750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3775,False,17,1,2,1,3,0,0,0,0,0,11.0,15,14,3,11,3,2,3,11.45,49,55,0,3,0,0,0,0,0,3,.347,15,5,0,0,0,0,0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Hudson Wagner,Hudson,Wagner,,801,Hudson Wagner,0,0UWRF,3,1,,,5,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.400,3,5,0,.000,.400,.600,2,1,0,0,0,1,1,0,0,3,1.000,2,.500,,0,0,0,2,"0,1",0,0,1,"2,3",0.67,2,3,"2,2",1.00,2,2,"1,2",0.50,1,2,0,0,0,0,"0,2",0,"2,3",0,0,0,0,"1,1",1.00,1,1,0,1,0,,UW-River Falls,UWRF,1138-3797,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Brayden Ramus,Brayden,Ramus,,801,Brayden Ramus,0,0UWRF,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,3,1,0,0,1,1.000,4,.750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3770,False,6,1,0,0,0,0,0,0,0,0,6.0,3,2,2,4,1,0,1,3.00,23,27,1,1,0,1,0,0,0,0,.261,6,7,0,0,0,0,0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Daniel Kibler,Daniel,Kibler,,801,Daniel Kibler,0,0UWRF,8,4,,,23,3,7,4,0,0,0,0,0,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0.333,7,24,2,1.000,.304,.304,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,0,4,6,"4,9",0.44,4,9,"5,14",0.36,5,14,"4,10",0.40,4,10,"1,5",0.20,1,5,0,0,0,0,"2,4","2,5","6,14",0,0,0,0,6,0,0,0,1,4,0,,UW-River Falls,UWRF,1138-4183,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Connor Ducklow,Connor,Ducklow,,801,Connor Ducklow,0,0UWRF,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3773,False,12,1,0,1,0,1,0,0,0,0,9.0,9,8,1,6,4,0,1,8.00,36,43,0,2,0,3,1,0,0,3,.333,14,6,0,"0,1","1,5","0,3",0,"1,3",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Kaden Kokaisel,Kaden,Kokaisel,,801,Kaden Kokaisel,0,0UWRF,7,3,,,11,4,4,3,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.533,7,15,0,.000,.364,.636,10,4,1,0,0,0,0,1,0,15,.933,0,.000,,0,0,3,4,"0,2",0,0,2,"3,6",0.50,3,6,"2,3",0.67,2,3,"1,4",0.25,1,4,0,0,0,0,"0,1","1,1","5,8",0,0,0,0,35,0,0,0,0,1,0,,UW-River Falls,UWRF,1138-3776,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Isaac Mens,Isaac,Mens,,801,Isaac Mens,0,0UWRF,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,1,0,0,0,2,0,0,1,.000,2,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3792,False,6,1,0,0,0,0,0,0,0,0,5.1,7,6,5,5,2,1,0,10.13,21,27,1,1,0,0,0,0,0,3,.286,4,5,0,"0,1","1,1","0,1",0,"0,1",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,David Rolf,David,Rolf,,801,David Rolf,0,0UWRF,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3787,False,1,1,0,0,0,0,0,0,0,0,1.0,2,1,2,2,0,0,0,9.00,3,6,2,1,0,0,0,0,0,0,.333,0,0,1,"0,1","1,2","1,1",0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Jack Jensen,Jack,Jensen,,801,Jack Jensen,0,0UWRF,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-4185,False,0,1,0,0,0,0,0,0,0,0,0.1,2,2,3,1,0,0,0,54.00,1,4,1,0,0,0,0,0,0,0,.000,0,0,0,0,"0,1",0,0,"0,1",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Dillon Carrell,Dillon,Carrell,,801,Dillon Carrell,0,0UWRF,5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,4,2,0,0,1,1.000,6,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3772,False,6,1,1,1,1,0,0,0,0,0,8.0,6,6,5,7,2,0,2,6.75,27,35,2,3,0,0,0,0,0,2,.222,12,2,1,0,0,"0,5",0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Caydon Lomas,Caydon,Lomas,,801,Caydon Lomas,0,0UWRF,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3779,False,2,1,0,0,0,0,0,0,0,0,2.0,3,3,1,1,0,0,1,13.50,8,9,1,0,0,0,0,0,0,0,.250,4,1,0,"1,2","1,4","1,3",0,"0,2",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Joe Riley,Joe,Riley,,801,Joe Riley,0,0UWRF,6,1,,,9,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.000,0,9,1,1.000,.000,.000,1,1,1,0,0,0,0,0,0,3,.667,0,.000,,0,0,0,2,"0,2",0,0,2,"0,7",0,0,7,"0,5",0,0,5,"0,4",0,0,4,0,0,0,0,"0,1","0,2","0,7",1,0,0,0,4,0,0,0,0,2,0,,UW-River Falls,UWRF,1138-4179,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Jackson Blomberg,Jackson,Blomberg,,801,Jackson Blomberg,0,0UWRF,3,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,,0,0,0,2,0,0,0,0,"0,1",0,0,1,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,"0,1",0,0,0,0,1,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-4181,False,4,1,0,0,0,0,0,0,0,0,1.1,5,5,2,3,1,0,1,33.75,8,10,0,0,0,0,0,0,0,1,.500,1,0,0,"1,1","2,4","2,3",0,"3,4",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Evan Senobe,Evan,Senobe,,801,Evan Senobe,0,0UWRF,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,1,1,0,0,1,1.000,2,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3790,False,6,1,0,0,0,1,0,0,0,0,9.1,3,3,4,16,1,0,2,2.89,32,40,0,3,0,0,1,0,0,6,.188,6,5,0,"1,2","0,5","2,3",0,"0,2",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Parker Nedland,Parker,Nedland,,801,Parker Nedland,0,0UWRF,6,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3788,False,14,1,1,0,0,0,0,0,0,0,7.2,11,10,6,6,2,0,1,11.74,34,45,0,3,0,2,0,0,0,3,.412,12,4,0,"1,2",0,0,0,"1,3",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Tomas Palomarez,Tomas,Palomarez,,801,Tomas Palomarez,0,0UWRF,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3764,False,2,1,0,0,0,0,0,0,0,0,1.1,3,3,1,1,0,0,0,20.25,5,8,1,2,0,0,0,0,0,1,.400,0,2,0,"0,2","1,2",0,0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,David Olson,David,Olson,,801,David Olson,0,0UWRF,4,1,,,6,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.167,1,6,0,.000,.167,.167,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,2,0,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,"1,1",1.00,1,1,0,0,0,0,"1,3",0,"0,1",0,0,0,0,25,0,0,0,0,1,0,,UW-River Falls,UWRF,1138-3784,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
