season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,wsoc,Liberty League (LL),ll,Clarkson,"LeBlanc, Emily",Emily,LeBlanc,,146,"LeBlanc, Emily","LEBLANC,EMILY",Clarkson,CLK,1057-5121,3,0,11,0,11,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,190,64
2026-27,wsoc,Liberty League (LL),ll,Ithaca,"LeDonne, Brooke",Brooke,LeDonne,,313,"LeDonne, Brooke","LEDONNE,BROOKE",Ithaca,ITC,1006-11882,1,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,34:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,191,64
2026-27,wsoc,Liberty League (LL),ll,Skidmore,"Lewis, Abby",Abby,Lewis,,642,"Lewis, Abby","LEWIS,ABBY",Skidmore,SKD,1063-2690,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,192,64
2026-27,wsoc,Liberty League (LL),ll,RPI,"Liang, Chloe",Chloe,Liang,,570,"Liang, Chloe","LIANG,CHLOE",RPI,RPI,1060-7387,3,1,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,193,64
2026-27,wsoc,Liberty League (LL),ll,Union,Lucy Riggs,Lucy,Riggs,,727,Lucy Riggs,"RIGGS,LUCY",Union,UNION (N,1064-17917,2,0,21,0,21,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,117:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,194,64
2026-27,wsoc,Liberty League (LL),ll,RIT,"Luzio, Valeria",Valeria,Luzio,,580,"Luzio, Valeria","LUZIO,VALERIA",RIT,RIT,1008-11575,0,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,195,64
2026-27,wsoc,Liberty League (LL),ll,William Smith,"Lyddane, Caroline",Caroline,Lyddane,,30073,"Lyddane, Caroline","LYDDANE,CAROLINE",William Smith,WSC,1059-8895,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,196,63
2026-27,wsoc,Liberty League (LL),ll,William Smith,"Mack, Lilia",Lilia,Mack,,30073,"Mack, Lilia","MACK,LILIA",William Smith,WSC,1059-9549,2,0,4,0,4,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,36:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,197,63
2026-27,wsoc,Liberty League (LL),ll,Union,Maeve Moran,Maeve,Moran,,727,Maeve Moran,"MORAN,MAEVE",Union,UNION (N,1064-11619,2,2,22,0,22,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,198,63
2026-27,wsoc,Liberty League (LL),ll,Skidmore,"Magidoff, Aleksandra",Aleksandra,Magidoff,,642,"Magidoff, Aleksandra","MAGIDOFF,ALEKSANDRA",Skidmore,SKD,1063-3146,2,2,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,171:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,199,63
