season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goal_stats,penalty_stats,misc_stats,shot_stats,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Izzy Oxenham,Izzy,Oxenham,,455,Izzy Oxenham,"OXENHAM,IZZY",OXENHAMIZZYMUSKINGU,17,14,,,Muskingum,MUSKINGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,22,0,817:00,123,0,1.000,,2,2,0,0,0,0,1.000,0.00,,,,,17,692:08,188,78,0,4,6,0,5,0,0,371,16.30,.293
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Francesca Grippi,Francesca,Grippi,,455,Francesca Grippi,"GRIPPI,FRANCESCA",GRIPPIFRANCESCAMUSKINGU,17,17,,,Muskingum,MUSKINGU,0,0,7,0,0,0,2,22,2,1,1,0,0,0,11,1,0,0,0,0,0,0,0,0,21,30,45,6,1016:00,58,0,1.000,,57,85,15,39,9,30,.671,2.29,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Natalie Kiggans,Natalie,Kiggans,,455,Natalie Kiggans,"KIGGANS,NATALIE",KIGGANSNATALIEMUSKINGU,13,4,,,Muskingum,MUSKINGU,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,1,247:00,86,0,1.000,,2,4,3,1,0,1,.500,0.08,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Kasi Tully,Kasi,Tully,,455,Kasi Tully,"TULLY,KASI",TULLYKASIMUSKINGU,17,17,,,Muskingum,MUSKINGU,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,41,0,12,41,1020:00,49,0,1.000,,1,4,1,1,0,1,.250,0.06,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Andrea Moreno,Andrea,Moreno,,455,Andrea Moreno,"MORENO,ANDREA",MORENOANDREAMUSKINGU,17,15,,,Muskingum,MUSKINGU,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,13,1,13,6,865:00,101,0,1.000,,3,7,5,5,3,2,.429,0.29,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Amanda Charness,Amanda,Charness,,455,Amanda Charness,"CHARNESS,AMANDA",CHARNESSAMANDAMUSKINGU,17,17,,,Muskingum,MUSKINGU,0,0,2,0,0,0,1,14,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,45,6,25,23,1020:00,49,0,1.000,,47,62,6,31,6,25,.758,1.82,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Gabby Rex,Gabby,Rex,,455,Gabby Rex,"REX,GABBY",REXGABBYMUSKINGU,14,11,,,Muskingum,MUSKINGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,12,0,3,7,686:00,6,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Laila Saksa,Laila,Saksa,,455,Laila Saksa,"SAKSA,LAILA",SAKSALAILAMUSKINGU,17,17,,,Muskingum,MUSKINGU,0,0,0,0,0,0,1,3,0,1,1,0,0,0,12,1,0,0,0,0,0,0,0,0,13,34,30,4,1020:00,49,0,1.000,,16,21,6,18,8,10,.762,1.06,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Malena Brady,Malena,Brady,,455,Malena Brady,"BRADY,MALENA",BRADYMALENAMUSKINGU,17,17,,,Muskingum,MUSKINGU,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,1,19,3,1016:00,51,0,1.000,,9,10,0,12,5,7,.900,0.71,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Hannah Milliken,Hannah,Milliken,,455,Hannah Milliken,"MILLIKEN,HANNAH",MILLIKENHANNAHMUSKINGU,15,3,,,Muskingum,MUSKINGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,201:00,46,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,14,328:41,64,23,0,1,1,0,0,0,0,123,11.68,.264
