season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Cole Miller,Cole,Miller,,145,Cole Miller,0,0CLARK UN,5,2,,,7,1,2,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444,5,9,0,.000,.286,.714,24,0,0,0,0,0,0,1,0,24,1.000,0,.000,,0,1,1,3,"2,5",0.40,2,5,"2,6",0.33,2,6,"0,4",0,0,4,"0,1",0,0,1,0,0,0,0,0,"0,1","4,7",0,0,0,0,0,0,0,0,1,4,0,,Clark,CLARK UN,1134-2293,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Danny Goodman,Danny,Goodman,,145,Danny Goodman,0,0CLARK UN,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Clark,CLARK UN,1134-2158,False,1,1,0,0,0,0,0,0,0,0,1.0,1,1,1,1,0,0,0,9.00,4,6,0,1,0,0,0,0,0,1,.250,2,0,0,"0,1","1,3","1,1",0,"1,2",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Jake Faulkenham,Jake,Faulkenham,,145,Jake Faulkenham,0,0CLARK UN,2,0,,,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,2,4,0,.000,.333,.667,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,1,0,0,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,1",0,"1,2",0,0,0,0,"1,1",1.00,1,1,0,2,0,,Clark,CLARK UN,1134-1784,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Taejun Tow,Taejun,Tow,,145,Taejun Tow,0,0CLARK UN,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,0,2,0,0,3,1.000,2,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Clark,CLARK UN,1134-2165,False,5,1,0,1,0,0,0,0,0,0,7.2,5,3,6,6,0,0,0,3.52,22,31,1,1,0,1,1,0,0,1,.227,6,7,1,"2,6","1,2","1,4",0,"0,1",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Roberts Galvis,Roberts,Galvis,,145,Roberts Galvis,0,0CLARK UN,3,1,,,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.200,1,5,0,.000,.200,.200,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,1,2,"0,3",0,0,3,"1,4",0.25,1,4,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,"1,4",0,0,0,0,"0,1",0,0,1,0,3,0,,Clark,CLARK UN,1134-2156,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Christopher Takita,Christopher,Takita,,145,Christopher Takita,0,0CLARK UN,1,0,,,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,4,1,0,.000,1.000,4.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,"1,1",1.00,1,1,0,0,0,,Clark,CLARK UN,1134-2296,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Jake O'donnell,Jake,O'donnell,,145,Jake O'donnell,0,0CLARK UN,2,0,,,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,2,0,.000,.500,.500,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,1,0,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,1,0,0,0,0,0,0,,Clark,CLARK UN,1134-1792,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Brendan Bruun,Brendan,Bruun,,145,Brendan Bruun,0,0CLARK UN,5,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,3,0,0,1,0,0,0,5,.400,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Clark,CLARK UN,1134-2032,False,23,1,3,0,0,0,0,0,0,0,15.1,16,11,12,7,7,0,1,6.46,67,83,1,4,0,0,0,0,1,4,.343,21,14,1,"2,5","2,8","7,14",0,"0,4",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Tyler Hansen,Tyler,Hansen,,145,Tyler Hansen,0,0CLARK UN,5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Clark,CLARK UN,1134-2289,False,15,1,1,2,0,0,0,0,0,0,12.0,7,7,4,6,3,0,1,5.25,50,55,0,1,0,0,0,0,1,2,.300,18,10,0,"3,12","7,22","8,20",0,"4,15",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Joseph Winakor,Joseph,Winakor,,145,Joseph Winakor,0,0CLARK UN,5,4,,,19,8,12,8,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.667,22,22,0,.000,.632,1.158,7,9,1,0,0,0,0,3,0,17,.941,0,.000,,0,2,6,2,"4,7",0.57,4,7,"8,13",0.62,8,13,"5,7",0.71,5,7,"1,1",1.00,1,1,0,0,0,0,"1,3",0,"11,16",2,0,0,0,0,0,0,0,1,6,0,,Clark,CLARK UN,1134-2042,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Nicolo Mainardi,Nicolo,Mainardi,,145,Nicolo Mainardi,0,0CLARK UN,1,0,,,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,4,2,0,.000,.500,2.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,1,"1,2",0.50,1,2,"1,2",0.50,1,2,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,0,0,"1,2",0,0,0,0,"0,1",0,0,1,0,2,0,,Clark,CLARK UN,1134-1790,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Jake Harring,Jake,Harring,,623,Jake Harring,0,0SALVE RE,11,11,,,41,14,17,10,2,1,0,5,0,5,9,2,8,0,0,0,0,0,0,0,0,0,0,0.529,21,51,8,1.000,.415,.512,14,21,1,0,0,0,0,2,0,36,.972,0,.000,,0,0,8,7,"8,12",0.67,8,12,"10,15",0.67,10,15,"6,8",0.75,6,8,"1,5",0.20,1,5,0,0,0,0,"9,21","2,4","12,17",77,0,0,0,0,0,0,0,0,3,0,,Salve Regina,SALVE RE,989-4758,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Evan O’rourke,Evan,O’rourke,,623,Evan O’rourke,0,0SALVE RE,12,12,,,38,17,15,9,1,0,2,15,1,3,3,0,4,2,0,1,0,0,0,1,1,1,0,0.579,22,57,6,.667,.395,.579,17,1,0,0,0,0,0,0,0,18,1.000,0,.000,,2,3,8,10,"5,10",0.50,5,10,"8,26",0.31,8,26,"4,16",0.25,4,16,"3,11",0.27,3,11,0,0,0,0,"6,9","5,9","23,35","0,1",0,0,1,0,0,0,0,6,5,0,,Salve Regina,SALVE RE,989-564,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Shane Williams,Shane,Williams,,623,Shane Williams,0,0SALVE RE,12,12,,,49,23,19,21,2,0,3,7,0,2,5,1,7,0,1,3,0,0,0,0,0,1,0,0.459,30,62,7,1.000,.388,.612,17,1,0,0,0,0,0,0,0,18,1.000,0,.000,,2,5,14,14,"3,12",0.25,3,12,"11,32",0.34,11,32,"10,22",0.45,10,22,"4,14",0.29,4,14,0,0,0,0,"7,12","9,11","23,40",45,0,0,0,0,0,0,0,7,12,0,,Salve Regina,SALVE RE,989-571,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Elliot Hamilton,Elliot,Hamilton,,623,Elliot Hamilton,0,0SALVE RE,12,12,,,43,19,16,7,2,1,2,8,0,6,7,0,1,0,1,2,0,0,0,0,0,0,0,0.508,26,60,1,1.000,.372,.605,86,3,1,0,0,0,0,7,0,90,.989,0,.000,,2,0,4,17,"7,13",0.54,7,13,"9,27",0.33,9,27,"6,16",0.38,6,16,"5,11",0.45,5,11,0,0,0,0,"7,11","2,7","20,36","0,1",0,0,1,0,0,0,0,5,8,0,,Salve Regina,SALVE RE,989-558,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Shea Donovan,Shea,Donovan,,623,Shea Donovan,0,0SALVE RE,12,12,,,45,16,19,14,6,1,0,11,0,1,5,2,4,1,1,1,0,0,0,0,1,0,0,0.534,27,59,5,.800,.422,.600,60,4,2,0,0,3,1,0,0,66,.970,4,.750,,2,1,11,10,"5,16",0.31,5,16,"9,25",0.36,9,25,"7,20",0.35,7,20,"2,6",0.33,2,6,0,0,0,0,"2,4","4,8","17,31",41,0,0,0,0,0,0,0,4,12,0,,Salve Regina,SALVE RE,989-554,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Danny Rogers,Danny,Rogers,,623,Danny Rogers,0,0SALVE RE,12,10,,,36,15,18,9,2,0,0,10,0,0,5,1,2,0,2,0,0,0,0,0,1,0,0,0.609,20,48,2,1.000,.500,.556,23,0,0,0,0,0,0,0,0,23,1.000,0,.000,,3,1,4,8,"9,18",0.50,9,18,"13,26",0.50,13,26,"9,20",0.45,9,20,"3,7",0.43,3,7,0,0,0,0,"4,5","3,6","23,34",4,0,0,0,0,0,0,0,3,14,0,,Salve Regina,SALVE RE,989-4291,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Dylan Cimini,Dylan,Cimini,,623,Dylan Cimini,0,0SALVE RE,9,6,,,20,5,6,5,3,0,0,3,0,5,4,3,1,0,0,0,0,0,0,1,0,1,0,0.500,9,28,1,1.000,.300,.450,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,1,1,5,3,"2,4",0.50,2,4,"3,14",0.21,3,14,"3,9",0.33,3,9,"0,2",0,0,2,0,0,0,0,"3,3","3,5","9,16",0,0,0,0,1,0,0,0,3,2,0,,Salve Regina,SALVE RE,989-4290,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Andrew Schmit,Andrew,Schmit,,623,Andrew Schmit,0,0SALVE RE,9,3,,,12,2,2,0,0,0,0,3,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0.333,2,15,0,.000,.167,.167,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,3,"0,2",0,0,2,"0,7",0,0,7,"0,4",0,0,4,"1,5",0.20,1,5,0,0,0,0,"1,2","0,2","3,9",0,0,0,0,36,0,0,0,1,4,0,,Salve Regina,SALVE RE,989-4772,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Andrew Salbinski,Andrew,Salbinski,,623,Andrew Salbinski,0,0SALVE RE,3,0,,,5,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,6,0,.000,.200,.200,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,0,0,2,0,"0,3",0,0,3,"1,5",0.20,1,5,"1,5",0.20,1,5,"0,2",0,0,2,0,0,0,0,0,"1,1","2,6","0,1",0,0,1,"0,1",0,0,1,0,5,0,,Salve Regina,SALVE RE,989-4287,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Grady Schopps,Grady,Schopps,,623,Grady Schopps,0,0SALVE RE,12,12,,,43,10,5,8,1,0,0,5,0,5,4,1,1,0,0,1,0,0,0,0,0,1,0,0.278,6,54,1,1.000,.116,.140,18,23,0,0,0,0,0,4,0,41,1.000,0,.000,,3,4,21,10,"1,15",0.07,1,15,"3,27",0.11,3,27,"3,19",0.16,3,19,"0,8",0,0,8,0,0,0,0,"2,11","7,9","16,34",8,0,0,0,0,0,0,0,7,20,0,,Salve Regina,SALVE RE,989-4289,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,James Anastasopoulos,James,Anastasopoulos,,623,James Anastasopoulos,0,0SALVE RE,6,6,,,22,3,5,5,2,0,0,2,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0.320,7,25,2,.500,.227,.318,2,13,1,0,0,0,0,3,0,16,.938,0,.000,,0,1,7,3,"2,9",0.22,2,9,"4,12",0.33,4,12,"4,11",0.36,4,11,"0,6",0,0,6,0,0,0,0,"1,5","3,5","9,14",58,0,0,0,0,0,0,0,4,7,0,,Salve Regina,SALVE RE,989-4754,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,James Tobin,James,Tobin,,623,James Tobin,0,0SALVE RE,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Salve Regina,SALVE RE,989-4295,False,5,1,1,0,1,1,0,0,0,0,7.0,6,6,3,6,1,1,1,7.71,26,29,0,0,0,0,0,0,0,2,.192,10,4,0,"2,7","3,10","0,3",0,"1,8",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Joe Derienzo,Joe,Derienzo,,623,Joe Derienzo,0,0SALVE RE,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,1,0,0,0,0,0,0,5,.800,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Salve Regina,SALVE RE,989-553,False,8,1,0,0,0,0,0,0,0,0,9.2,5,3,5,8,0,0,1,2.79,36,44,0,3,0,0,0,0,0,5,.222,9,10,0,"1,3","1,6","0,2",0,"0,3",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Nolan Romanowski,Nolan,Romanowski,,623,Nolan Romanowski,0,0SALVE RE,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,6,0,0,0,1,0,0,0,8,1.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Salve Regina,SALVE RE,989-4301,False,23,1,5,5,0,0,1,0,0,0,30.0,5,5,4,22,4,0,1,1.50,105,115,0,2,0,1,3,0,0,7,.219,33,29,0,"2,3","1,6","1,4",0,"0,3",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Chase Kilareski,Chase,Kilareski,,623,Chase Kilareski,0,0SALVE RE,5,0,,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0,4,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,1,0,0,2,"0,1",0,0,1,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,"1,1",0,"1,2","0,1",0,0,1,2,0,0,0,0,0,0,,Salve Regina,SALVE RE,989-4761,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Brady Shea,Brady,Shea,,623,Brady Shea,0,0SALVE RE,3,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,0,0,0,0,2,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Salve Regina,SALVE RE,989-4294,False,4,1,1,1,0,0,0,0,0,0,8.0,3,3,2,8,1,0,1,3.38,29,33,1,2,0,0,0,0,0,2,.138,9,8,0,"3,6","2,12","3,8",0,"3,10",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Lj Keevan,Lj,Keevan,,623,Lj Keevan,0,0SALVE RE,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Salve Regina,SALVE RE,989-4760,False,0,1,0,0,0,0,0,0,0,0,1.0,0,0,3,1,0,0,0,0.00,3,6,0,0,0,0,0,0,0,0,.000,1,1,0,"0,1","0,2","0,1",0,"0,1",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Tommy Whitlock,Tommy,Whitlock,,623,Tommy Whitlock,0,0SALVE RE,3,0,,,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2,3,0,.000,.333,.667,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,0,0,0,0,0,0,0,"1,2",0.50,1,2,"1,1",1.00,1,1,"0,2",0,0,2,0,0,0,0,"0,1",0,"2,2",0,0,0,0,25,0,0,0,0,0,0,,Salve Regina,SALVE RE,989-3811,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Brady Smolinski,Brady,Smolinski,,623,Brady Smolinski,0,0SALVE RE,6,3,,,9,5,6,11,2,0,1,5,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0.765,11,17,0,.000,.667,1.222,27,0,0,0,0,1,0,0,0,27,1.000,1,1.000,,0,0,0,3,"4,5",0.80,4,5,"4,6",0.67,4,6,"4,6",0.67,4,6,"1,1",1.00,1,1,0,0,0,0,"3,3","2,2","10,12","1,1",1.00,1,1,0,0,0,0,2,1,0,,Salve Regina,SALVE RE,989-545,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Hunter Alten,Hunter,Alten,,623,Hunter Alten,0,0SALVE RE,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Salve Regina,SALVE RE,989-4296,False,1,1,0,0,0,0,0,0,0,0,3.2,1,1,2,4,0,0,1,2.45,13,15,0,0,0,0,0,0,0,0,.077,3,4,0,"0,3","0,3","1,5",0,"1,5",,
2026-27,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Matt Stokes,Matt,Stokes,,623,Matt Stokes,0,0SALVE RE,9,7,,,28,7,6,9,1,0,1,4,0,2,7,2,0,0,0,1,0,0,0,1,0,1,0,0.343,10,35,0,.000,.214,.357,2,11,0,0,0,0,0,2,0,13,1.000,0,.000,,2,3,8,6,"5,17",0.29,5,17,"6,24",0.25,6,24,"4,16",0.25,4,16,"1,5",0.20,1,5,0,0,0,0,"1,2","1,3","17,29",25,0,0,0,"0,1",0,0,1,3,12,0,,Salve Regina,SALVE RE,989-568,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
